"(0, 1]","(1, 4]","(4, 16]","(16, 64]","(64, 256]","(256, Inf]",Params,Model,J
2264.6546878605086,2297.543960487581,2296.6511367814805,2259.8032973136233,2467.2387680992274,2258.3831387284704,"[100.0, 0.25]",DP,10
771.411853273576,844.3536132283974,859.2976961765811,1060.3677844891977,1546.428266052938,2017.2457136432347,"[100.0, 0.25]",DP,100
149.47661621419647,153.61626659721284,256.67975636056184,571.8098507946868,1311.3024317505165,2242.817662503724,"[100.0, 0.25]",DP,1000
29.212889288802113,105.89535136571773,225.8701115862517,603.3925418221439,1453.2243294081886,2526.994122517195,"[100.0, 0.25]",DP,10000
848.1712147751656,859.4701865345774,855.1006242259712,825.9572012092042,845.7260956679654,614.976059839795,"[100.0, 0.25]",NGG,10
378.84595530549706,413.8919973159596,418.04416686228245,504.6753958872017,697.894490942359,752.2769989514264,"[100.0, 0.25]",NGG,100
90.290927586761,92.57315966670328,153.1851717531189,333.6958580675705,745.0773790348268,1136.9040145347835,"[100.0, 0.25]",NGG,1000
17.517664345749083,62.86968419791196,131.7410614831537,343.7710466378746,808.3773769605451,1259.3708645196305,"[100.0, 0.25]",NGG,10000
535.7225794105667,538.4973753968633,525.8463778006044,516.1824260628975,434.65578568767654,301.0078785957167,"[100.0, 0.75]",DP,10
322.58752996290593,322.9432594244155,341.56934025699434,355.9890972134434,418.1814654316202,421.21785749667606,"[100.0, 0.75]",DP,100
57.24461806560631,58.66670084936887,76.1209934809102,115.06787698472185,293.62744223425165,511.56831882762475,"[100.0, 0.75]",DP,1000
11.201173286272407,21.11746532859949,40.24250140865765,115.88954719399437,384.7520456218774,720.7915981986682,"[100.0, 0.75]",DP,10000
94.76805563531485,94.00484693642845,87.11503634961863,66.41785449907411,42.80020271969478,443.08178395985146,"[100.0, 0.75]",NGG,10
83.42453142995114,82.3853351613554,83.07744919859756,70.61099796452979,68.98484120609828,337.91394568664987,"[100.0, 0.75]",NGG,100
42.91049285067609,43.605666744130495,55.40383505688151,82.55830562175922,204.02793316793927,396.2034353396786,"[100.0, 0.75]",NGG,1000
11.086543760376141,20.90172092580385,39.86407423452214,114.79478083422273,380.2253404059731,710.6175015671677,"[100.0, 0.75]",NGG,10000
1786.9496064078685,1904.6165106124865,1855.1864581877428,2027.7661526697607,2073.0075547570314,1560.9925114190253,"[100.0, 0.25]",DP,10
746.0138299755798,843.9256641959214,808.6041043358741,1060.7227969672158,1440.5517963025466,2159.7491010192734,"[100.0, 0.25]",DP,100
141.24645860399025,214.26994891634902,290.3559374174667,682.669057359203,1543.7075559482175,2521.053688426354,"[100.0, 0.25]",DP,1000
37.11858834820878,104.63983832314706,185.0982462514163,615.5932019647141,1484.085808522637,2523.644393463127,"[100.0, 0.25]",DP,10000
975.3518244268163,1038.841864990937,1008.9696642541207,1092.1027359919208,1071.0799502184682,738.7194265256614,"[100.0, 0.25]",NGG,10
388.03353581979894,438.21753554559785,416.8974176652491,536.5313101943219,686.0710739426037,859.4496730275786,"[100.0, 0.25]",NGG,100
84.43655804224542,127.84865164051466,171.46443363988774,395.79751116930277,870.7137912909152,1305.4393316155952,"[100.0, 0.25]",NGG,1000
21.796249252551416,61.03134203124845,105.61690533432208,344.4492713189562,806.9145170263727,1262.2078669612692,"[100.0, 0.25]",NGG,10000
366.01609650004707,367.93281341910875,361.51435711099447,343.09581710093545,266.5522857649894,156.1945744815042,"[100.0, 0.75]",DP,10
243.6217155032452,245.09347594628233,248.35855977211318,265.50217820423836,240.78685033291436,204.0423953437205,"[100.0, 0.75]",DP,100
52.063267759291406,55.17614683230663,62.37216390839022,134.59582418382567,203.60088387184956,229.3174027670505,"[100.0, 0.75]",DP,1000
10.375449116560292,17.662392208152912,34.64288809272316,125.47839522240834,253.68655866769552,344.28258578703856,"[100.0, 0.75]",DP,10000
87.88998634282135,87.19533879308258,81.32040417674466,59.37544092542656,36.324841569293284,398.56710879893717,"[100.0, 0.75]",NGG,10
79.06694182587016,78.51995160540305,75.75348321681511,66.58095664334185,55.33818025371891,322.6021032793331,"[100.0, 0.75]",NGG,100
41.13443325320669,43.29122651196,47.851824602662106,102.41920537417937,150.1082768607416,196.45481666703952,"[100.0, 0.75]",NGG,1000
10.664771530048053,18.16175123838206,35.5226731817149,128.71100510047776,262.0602416151511,360.5152697781998,"[100.0, 0.75]",NGG,10000
2970.8429641206408,2951.653246963889,2979.0603730234557,3019.5193739249694,3441.2955129684306,3771.3562362375537,"[100.0, 0.25]",DP,10
822.0861829129856,798.1529047644885,931.3218001149962,1358.1100869611446,1860.8183833001053,2496.8913719622087,"[100.0, 0.25]",DP,100
83.12314645724189,164.2830126143184,317.8385567525528,767.7676136512274,1566.979736908923,2605.613823933247,"[100.0, 0.25]",DP,1000
23.7154406533448,87.84254678016774,204.31253932616846,729.8177838399341,1656.211626653638,2862.0941375146504,"[100.0, 0.25]",DP,10000
1090.7244248274017,1082.615498796098,1088.8143172753598,1087.7554094068262,1179.378849529507,1033.3024824559232,"[100.0, 0.25]",NGG,10
413.0809752355589,400.2085782352266,464.3149129128688,666.6019948120301,870.5065562626623,943.5371899182161,"[100.0, 0.25]",NGG,100
49.03726728654904,96.8251942578613,185.49497663173668,440.56316651203076,873.9305974172765,1291.412457186972,"[100.0, 0.25]",NGG,1000
13.94461816416961,50.92496365312754,115.81127800154353,407.5482790488299,901.9755479499639,1395.3939157240552,"[100.0, 0.25]",NGG,10000
741.5934790478827,742.3935244600619,735.5798779555253,727.6790182240621,664.5335977821837,394.2040267351794,"[100.0, 0.75]",DP,10
296.0642763911323,296.3569701780132,313.2619584791565,314.90816554644,417.8422161742982,480.17077431620453,"[100.0, 0.75]",DP,100
56.7169073877908,60.87752411535633,67.79603367899068,125.55369562244346,319.12044873673625,489.00766350696864,"[100.0, 0.75]",DP,1000
10.710617421557824,16.89450950846667,38.67929912652965,118.11578208600574,370.75538484485924,709.4974270594107,"[100.0, 0.75]",DP,10000
90.4649524431264,89.21297336393503,83.30509432996615,61.29743001160991,43.723580809383904,432.6881409835696,"[100.0, 0.75]",NGG,10
80.76540327223955,79.72967613326414,80.19313448697584,64.50478683964911,75.54951360484006,339.23016982443096,"[100.0, 0.75]",NGG,100
43.61710876960451,46.48382487153939,50.541535038156226,93.67087673200587,231.61065232705886,331.28584840508614,"[100.0, 0.75]",NGG,1000
10.763831993112339,16.980133985870314,38.852749026832676,118.6522976821313,372.83467207498603,714.9809033092322,"[100.0, 0.75]",NGG,10000
2301.996919404491,2163.142486011132,2149.902525614814,2335.5672841112714,2625.211760696863,2241.393666800383,"[100.0, 0.25]",DP,10
689.3769638098502,710.5907867156145,832.3756704908062,1053.8007325901924,1753.089726797897,2376.154006803419,"[100.0, 0.25]",DP,100
112.0522548620767,143.09904263161113,217.14272173784312,677.9733056257678,1609.1370989142686,2580.7713943247586,"[100.0, 0.25]",DP,1000
61.47008804936239,104.62301063751757,185.57921937939963,625.6736879700385,1568.7882116171936,2519.9436910125373,"[100.0, 0.25]",DP,10000
1039.4665904105273,975.8161224459801,966.4146020326684,1036.1269127039693,1112.3859434276494,772.1722883852818,"[100.0, 0.25]",NGG,10
353.34270057590953,363.41437510992404,423.0296454465072,523.9678166246858,835.574160944406,995.7673189310774,"[100.0, 0.25]",NGG,100
67.07833007966899,85.52315591451634,128.25367775905906,393.673985744111,912.7956583904927,1357.9364632088373,"[100.0, 0.25]",NGG,1000
35.8838008250146,60.89289320671626,105.95842482923065,349.3563607942586,855.61289612887,1262.7254180371344,"[100.0, 0.25]",NGG,10000
557.9124339685841,555.7429030540634,554.7973198241789,538.7128097760537,461.7645164017789,266.2787133702505,"[100.0, 0.75]",DP,10
236.59826406053546,239.6478875154781,236.1582660373462,256.87551150317,247.4275343159328,176.8936505515946,"[100.0, 0.75]",DP,100
53.383957161746316,55.07564992447241,70.98742143597983,128.4550700789881,249.04762383740027,279.3503818062613,"[100.0, 0.75]",DP,1000
11.255207387802805,18.757566631591157,42.990926729064505,127.95158351498557,297.39789737586733,350.82272023580265,"[100.0, 0.75]",DP,10000
90.20277462837267,88.56702265092676,83.62545873624694,62.3364716164734,46.711613092543274,360.86176698915244,"[100.0, 0.75]",NGG,10
79.86944448361899,79.89707593571623,74.93570107323264,67.60151037181083,69.471867602224,307.5475115744096,"[100.0, 0.75]",NGG,100
41.9021970177569,42.913361338398154,54.267506243633605,97.34254034497764,187.89744795310332,220.01131198612504,"[100.0, 0.75]",NGG,1000
11.495342644221989,19.164572570504543,43.82822838218405,130.45005211646347,304.6129433504198,363.5532438990957,"[100.0, 0.75]",NGG,10000
4388.644147656403,4508.758519382483,4442.718161610254,5304.69603700947,5551.143819204781,6007.79372745196,"[100.0, 0.25]",DP,10
733.6289458845991,707.9528126026456,733.7089422560135,1100.8114666948418,1371.172584037719,2530.483670755753,"[100.0, 0.25]",DP,100
135.62049363863014,154.0258350608757,290.5206953953141,722.0984230702531,1357.0984122189936,2521.5163863315083,"[100.0, 0.25]",DP,1000
51.74066424583714,78.31663759049282,261.31376966717676,697.9808049000942,1369.5325986310324,2688.354608204015,"[100.0, 0.25]",DP,10000
1014.9450121232916,1041.458686745574,1021.3411511791737,1202.9223394675003,1184.0364742719594,1019.0870293331375,"[100.0, 0.25]",NGG,10
373.0328503937825,359.1418625240344,369.2254010628714,544.7751700732026,634.7771298117227,1067.6702264376775,"[100.0, 0.25]",NGG,100
81.28033872884842,92.11697754117985,171.81530312789866,421.13828610945154,763.3832183839947,1325.0950192654848,"[100.0, 0.25]",NGG,1000
30.352808302945032,45.7877636462921,149.95813876446147,393.5776791343996,743.8376354832347,1364.9975787604199,"[100.0, 0.25]",NGG,10000
790.3298276339214,788.5984093583918,791.6707360094738,776.4054683937961,777.6503470449661,471.03335719511045,"[100.0, 0.75]",DP,10
251.5634147285892,256.5411996084133,254.2069311456071,258.8569128989167,274.64494713428144,235.04486654033985,"[100.0, 0.75]",DP,100
56.475885225540466,53.99230999691972,67.85666450519811,142.2330329903145,257.1264101598461,304.1873101346148,"[100.0, 0.75]",DP,1000
11.576038612041787,18.97702911440902,39.29616129819817,136.69982450962243,257.20218424179865,416.3624652382139,"[100.0, 0.75]",DP,10000
90.5110811929275,88.94201589061062,84.25799046521027,62.05477816911097,46.076795265105545,364.2007503653904,"[100.0, 0.75]",NGG,10
80.70750402642471,81.27079049619773,76.6608135020477,63.38647278055958,68.60797332198247,295.45365344070575,"[100.0, 0.75]",NGG,100
43.81211224476617,41.53471038673816,51.105705134896894,106.51224511198612,185.0467950012713,249.02808241635694,"[100.0, 0.75]",NGG,1000
11.651708480567997,19.10306383567927,39.53210323084878,137.53062963287607,259.3001565871955,420.7855381192528,"[100.0, 0.75]",NGG,10000
1610.1030529616555,1643.6508405477869,1644.9620158187333,1668.4848922466151,1592.469863436727,1311.4558235809793,"[100.0, 0.25]",DP,10
829.0167483969137,1071.3035461565219,1186.8562990993696,1360.7690006614025,2254.2168815323384,2911.8886533292102,"[100.0, 0.25]",DP,100
134.64585945381145,163.6982860016436,381.8562108450795,716.2496194928225,1426.815694087183,2133.92547035589,"[100.0, 0.25]",DP,1000
60.66609589035386,81.07708277852267,305.1806839262057,699.3374194540161,1532.326735273269,2330.523100776815,"[100.0, 0.25]",DP,10000
1027.8206711924738,1048.641601010203,1047.2882739559375,1053.2847269318174,968.2508412329948,729.9971048192368,"[100.0, 0.25]",NGG,10
417.2624678911022,538.5435899487999,593.7874787947853,669.0560736492724,1069.9408744230223,1245.062372658619,"[100.0, 0.25]",NGG,100
80.27133580001379,97.45353046088434,225.41464632050008,414.415361787398,801.1990441501204,1061.6643335948024,"[100.0, 0.25]",NGG,1000
35.391721568299936,47.17080186674188,174.30026299378133,391.07605478465604,833.7956073437853,1124.5192397345397,"[100.0, 0.25]",NGG,10000
370.04264752163573,369.58163519803537,364.85153386583613,344.75411883460276,268.04894790723756,196.10415280719346,"[100.0, 0.75]",DP,10
254.48972315825318,257.72624778700583,255.65830521585207,281.1320514435732,253.2873918886845,205.65032114909903,"[100.0, 0.75]",DP,100
54.107709062581726,61.00376781057074,65.77412566776464,134.36145288134477,217.92869348600652,270.8188317656538,"[100.0, 0.75]",DP,1000
10.422447742118033,17.481778001904487,36.90051350549449,143.19731631139436,279.2681431872878,436.33884993715424,"[100.0, 0.75]",DP,10000
90.43919483182852,89.18285798110112,83.75938049298371,61.74627609520188,44.017210129973165,418.42765122318093,"[100.0, 0.75]",NGG,10
79.62715681167514,79.6106566549664,75.09091847554,68.41572250990986,54.7988220276213,338.6252046236626,"[100.0, 0.75]",NGG,100
41.9290544529409,46.96597524259771,49.45054787378989,100.69082331364939,155.6950961149282,201.86427938242412,"[100.0, 0.75]",NGG,1000
10.548236131993754,17.696045413348138,37.302947161818786,144.80313043838103,283.2808889735082,445.45260259822,"[100.0, 0.75]",NGG,10000
3929.4931334016846,4044.4336217117097,4180.790121924215,4154.964917623851,5070.2956890623345,6604.2837237771055,"[100.0, 0.25]",DP,10
741.8941221642629,783.6956250189431,822.7626966470664,1245.74598186993,1904.252836185655,2835.2929191354197,"[100.0, 0.25]",DP,100
122.5952110921984,253.11453056052906,323.7281082410516,693.0936275210124,1408.5082282492833,2825.109667852384,"[100.0, 0.25]",DP,1000
45.576821847888226,125.9183485704628,236.21808930137763,615.38645250947,1313.286947051062,3076.8401129776894,"[100.0, 0.25]",DP,10000
1013.5458494124478,1041.9067422085493,1072.5331149213,1047.3715401951529,1212.5552813589318,1313.976408619267,"[100.0, 0.25]",NGG,10
375.64497178559543,395.9783903396585,412.8482212130075,614.8992670428615,903.5197281453796,1184.8530421560345,"[100.0, 0.25]",NGG,100
72.92608666610289,150.42636910228362,190.2566504132155,399.62843843886225,788.5585888973585,1461.2368529138635,"[100.0, 0.25]",NGG,1000
26.732292257384092,73.34572767236735,135.07480814332988,344.0125790899299,711.0513343498747,1559.4750036967102,"[100.0, 0.25]",NGG,10000
575.8420304989918,575.6057168242675,564.7053099522132,570.1681523420668,477.1060473219078,247.37717886826292,"[100.0, 0.75]",DP,10
249.73982771491976,253.5348270478158,263.35170744995116,276.8154026902579,304.508663078169,208.77882861829656,"[100.0, 0.75]",DP,100
51.313901080534805,55.60379890499883,73.24528567067132,118.99557047866645,255.19383333043695,307.43842322515735,"[100.0, 0.75]",DP,1000
10.038178658206267,15.2492635895031,40.23411165816983,118.05296679677139,284.628210057185,456.87870009315276,"[100.0, 0.75]",DP,10000
86.97012726271517,85.65618182910146,79.0838473774183,60.80705783088088,45.539450445270035,361.70447049270376,"[100.0, 0.75]",NGG,10
76.70441598805563,76.83991509963094,75.88406792708595,65.13653940927948,62.013719117743406,291.8143623384573,"[100.0, 0.75]",NGG,100
40.113411710984764,43.1620003615343,55.79735918096504,89.80133617726332,186.46368600252958,226.81753622154824,"[100.0, 0.75]",NGG,1000
10.311053968487906,15.675226811147905,41.22268473419382,120.96240514861586,293.6420704137528,476.6994354655945,"[100.0, 0.75]",NGG,10000
1844.6874412185857,1823.9716231297361,1866.082435972346,1897.2405105090518,1782.55690776127,1598.723317705015,"[100.0, 0.25]",DP,10
794.417541732043,852.6811541142098,799.0668336732826,873.2822957979338,1225.2078200909882,1995.506319424905,"[100.0, 0.25]",DP,100
94.33970389280117,213.62585990757782,299.03001974609003,762.4305678426886,1477.8157748364056,2777.3062105556855,"[100.0, 0.25]",DP,1000
36.46750522613309,93.6360191887814,253.26707992812527,739.5541181616161,1635.522309310633,3216.5414527862667,"[100.0, 0.25]",DP,10000
1026.499509051892,1014.2081464523133,1034.8250654717729,1040.7243267163956,933.5792008003624,715.5045092916505,"[100.0, 0.25]",NGG,10
414.17525275938965,443.7738573470951,412.78535714568426,439.37142137929175,577.8463626401218,823.1495536622862,"[100.0, 0.25]",NGG,100
55.72500574658706,126.13981223433963,174.27414812252195,437.31274538713683,821.8391850760196,1440.859105622429,"[100.0, 0.25]",NGG,1000
21.341875953662445,54.357058913976005,144.15265551483054,413.8895107643785,892.6387019286107,1651.4708760900107,"[100.0, 0.25]",NGG,10000
483.75177721717824,484.02592032488695,478.556781988001,461.21468574834137,393.22391103551786,176.10963497780992,"[100.0, 0.75]",DP,10
272.78349369606883,269.6061112940002,277.7997561684834,291.94535765132525,303.2096653214311,171.80118509348375,"[100.0, 0.75]",DP,100
56.373042960373944,57.41468505565948,82.72162145753964,109.8568587796441,256.15171989415296,260.6151024909171,"[100.0, 0.75]",DP,1000
11.989547849214622,20.394246163636854,36.399682773469586,105.23603044469822,303.72376486207315,420.7494835262419,"[100.0, 0.75]",DP,10000
90.08983911291168,88.90512452289394,83.12300506140632,61.10223456963165,47.478357261972135,418.9679413810436,"[100.0, 0.75]",NGG,10
80.72163188726701,78.70531957155676,77.04402177341555,65.80541110905956,54.686480936786495,340.3349924443471,"[100.0, 0.75]",NGG,100
43.2326238579764,43.68703849458371,61.86262226760595,80.2196436180116,182.7622295407404,191.60786800068527,"[100.0, 0.75]",NGG,1000
12.101546606237276,20.586894967608718,36.71260857858707,106.15181813055084,307.1005557543676,428.22607882306045,"[100.0, 0.75]",NGG,10000
1618.0545213964867,1618.8963200550602,1645.871308089795,1520.3327310838881,1560.3435040767292,1170.9194587025836,"[100.0, 0.25]",DP,10
686.9128883492718,885.1126335667412,761.4906250950442,1111.80921106074,1488.5403646539708,3115.8864294826494,"[100.0, 0.25]",DP,100
128.6865454853675,151.59892495280715,340.79845909301554,873.924755293585,1321.3965735414238,3077.777580767661,"[100.0, 0.25]",DP,1000
47.0524143598775,126.69786540307047,228.91295297797035,803.3622474641517,1274.4108492474752,3347.1889871589538,"[100.0, 0.25]",DP,10000
1080.8914212910338,1080.8718687336,1096.943029851194,1004.5030593067278,1000.3657840163337,662.8886400983745,"[100.0, 0.25]",NGG,10
348.2738253224082,448.0451446739919,382.49566953902087,547.6911495054865,694.7724667307772,1266.9867942598564,"[100.0, 0.25]",NGG,100
76.02489769622072,89.29037764320265,198.9667597754982,503.0566362850637,731.5860668194942,1570.4044879430646,"[100.0, 0.25]",NGG,1000
27.363978316849096,73.1394193200702,129.53526163786654,448.8876962695759,682.9167588781219,1671.330161431918,"[100.0, 0.25]",NGG,10000
425.1795115468507,425.4260897453921,418.99382393183157,398.91635417175837,319.3706239675658,247.86906378705712,"[100.0, 0.75]",DP,10
257.1373746772098,258.5189984528602,260.9572975634797,270.80926099550646,256.41704588192397,270.21773852281666,"[100.0, 0.75]",DP,100
54.56207327583522,59.09715340934972,73.69052088124724,152.7258326924327,234.08077649097999,290.4830542518676,"[100.0, 0.75]",DP,1000
10.991858710265365,14.949594828750833,41.16385347061476,132.97503856719527,258.99945534476865,370.4848685700023,"[100.0, 0.75]",DP,10000
88.41090932117305,87.23577904919316,81.32568446240509,58.673424527155014,46.280831031460664,441.42035688527864,"[100.0, 0.75]",NGG,10
78.95765288044414,78.3139317554025,75.08543201033362,62.79445493147041,52.430351564453204,366.1576196236315,"[100.0, 0.75]",NGG,100
41.487117266103304,44.58963735663596,54.40572438172469,112.46042728396971,161.83737301082323,254.5674549579214,"[100.0, 0.75]",NGG,1000
11.084116967215435,15.078861954426566,41.47871518446554,134.00342243885711,261.7374714418708,374.440844554984,"[100.0, 0.75]",NGG,10000
1846.8308873029423,1908.3451090455108,1909.7889338088455,1966.930296127185,2016.9447819753354,1502.121459421972,"[100.0, 0.25]",DP,10
711.3342282407696,794.2815777507501,1076.9160268650041,1268.7497736911,1981.6994244688844,2503.604012902289,"[100.0, 0.25]",DP,100
150.40479676881066,167.16828371437563,318.59331382860074,758.9919757105331,1635.4549509680544,2553.0093787207416,"[100.0, 0.25]",DP,1000
23.21890587233466,97.35563123159442,259.60831581597824,734.6822071228017,1577.2047192015998,2455.931734405513,"[100.0, 0.25]",DP,10000
1032.8384246857393,1066.5090109450223,1064.608512233517,1084.8740713770235,1067.9073625985918,701.5544857890749,"[100.0, 0.25]",NGG,10
363.68800272331725,405.3278223388835,547.0803695120304,632.316761942845,947.635404512557,1039.0722857337994,"[100.0, 0.25]",NGG,100
89.90050936671967,99.69193875597847,188.28823275573922,440.46755328464604,923.823121279119,1320.536515189742,"[100.0, 0.25]",NGG,1000
13.721812715319809,56.70686912600662,148.71025996338045,412.095683759197,858.1491959517376,1200.1281360793848,"[100.0, 0.25]",NGG,10000
811.0217112270243,805.0132610172759,807.6811691459445,800.5355028736909,727.3655637385134,526.8012488241894,"[100.0, 0.75]",DP,10
295.3346049776126,290.1757468113972,308.5501817727132,321.28146025032675,319.2822845697414,330.4179405953353,"[100.0, 0.75]",DP,100
54.470300337964495,57.65331522088076,83.59928522972014,126.38088727654223,271.3801514516082,434.7956247544029,"[100.0, 0.75]",DP,1000
11.270905998427663,15.72532574921318,45.46542302240671,132.1141888256245,349.8510897336861,649.3029798855011,"[100.0, 0.75]",DP,10000
96.03086524637312,93.96886286231981,89.12736674981747,67.6823666457129,45.51234181349436,459.0482868301896,"[100.0, 0.75]",NGG,10
84.76893072873898,82.1911550728691,83.34497308216416,71.40548267226694,58.63981205602697,360.50807316919935,"[100.0, 0.75]",NGG,100
41.928622105415045,44.046844136377906,62.841948420927515,93.6955864483521,196.02352341135006,328.60506028605045,"[100.0, 0.75]",NGG,1000
