"(0, 1]","(1, 4]","(4, 16]","(16, 64]","(64, 256]","(256, Inf]",Params,Model,J
11.242267556954298,15.684162290273596,45.358239996464306,131.80230315390023,348.8235210021538,646.8253655422891,"[100.0, 0.75]",NGG,10000
2613.856972870039,2848.5187239369457,2759.128424821398,2901.227001943903,2812.2758622492747,2851.3016847407475,"[100.0, 0.25]",DP,10
737.0099449014455,745.3819892651074,660.4537496009074,1080.7402798051855,1634.0126714038083,2721.4198917704566,"[100.0, 0.25]",DP,100
109.57875499641506,141.63496266184328,262.00122150558735,664.1417872102118,1376.9241137571178,2973.785923856502,"[100.0, 0.25]",DP,1000
29.673613610603045,81.83778534912149,202.7610986267889,577.1896064837457,1356.1203429677855,3078.7643579081177,"[100.0, 0.25]",DP,10000
994.2618382465465,1082.5491954964157,1044.6478980250722,1083.7059882776205,987.1181682575183,761.834482728593,"[100.0, 0.25]",NGG,10
384.74591152340867,388.33665126082144,341.02423558656716,549.0745640848594,790.6090571304452,1168.7127558378547,"[100.0, 0.25]",NGG,100
65.71010077583831,84.75436125778741,155.21059884431332,386.7137724796364,775.0744935254086,1573.9817442936198,"[100.0, 0.25]",NGG,1000
17.538697193711464,47.94636344547631,116.30822891144707,323.3265274246227,734.8526700915257,1569.8510684253235,"[100.0, 0.25]",NGG,10000
438.54722824906906,436.39986426216933,431.27205845562213,410.61733435964413,334.741539248531,198.35406987745992,"[100.0, 0.75]",DP,10
306.9818508561119,318.6131442891336,327.4517636994988,356.1620874176273,403.6989335905549,319.6391118279153,"[100.0, 0.75]",DP,100
56.22786279311942,63.15765531705619,76.64788707225301,141.08139743090547,267.43268037480806,316.4592274123731,"[100.0, 0.75]",DP,1000
11.73028689653736,19.643526406750993,41.54603564319985,144.17191265232123,349.56383123179154,473.48980454609006,"[100.0, 0.75]",DP,10000
238.3733025675525,236.4984750888448,231.13125250205297,209.32016534579134,128.42011530759905,229.39757688303862,"[100.0, 0.75]",NGG,10
164.7982191840689,170.3447035288394,172.4928458561696,177.240944011798,167.18603770442076,194.6277011119951,"[100.0, 0.75]",NGG,100
47.563109310228896,53.209157175364496,63.809697553779955,116.81090492835598,215.44639104515824,251.33775849399382,"[100.0, 0.75]",NGG,1000
9.54154949894302,16.043853212481807,34.67606133807366,119.31482560879618,274.9476365230006,343.5880704597166,"[100.0, 0.75]",NGG,10000
2281.2377545955374,2316.8820170492427,2453.897253172424,2462.4793135713467,2316.61367513621,2306.5789428198336,"[100.0, 0.25]",DP,10
785.1441407167086,742.3308442696673,871.3168608257929,1056.5065157602412,1410.136662071699,1995.4351772097586,"[100.0, 0.25]",DP,100
98.48366543289097,146.02795024771333,297.136172023728,563.5077897283745,1245.5383647751191,2215.1797726008563,"[100.0, 0.25]",DP,1000
55.0891087326865,88.18658238216749,251.36205654321242,510.7124596477068,1304.677794198129,2396.565558117842,"[100.0, 0.25]",DP,10000
882.6206309156917,895.349616215853,944.5233211893335,932.9471860134506,817.3946968565748,668.0995789841088,"[100.0, 0.25]",NGG,10
396.85673137626526,374.3259196586791,436.5281223333232,518.3684569685068,651.0510514005897,819.3752559347648,"[100.0, 0.25]",NGG,100
59.69789188014803,88.4078169775416,178.4268612331808,329.74506859646675,706.3576102461708,1168.1712721031965,"[100.0, 0.25]",NGG,1000
32.68107730544031,52.33019282467185,146.3933672116861,287.7777324238667,717.4761046724096,1243.510020235487,"[100.0, 0.25]",NGG,10000
834.228356946139,832.043958333286,840.6980917691303,830.0257105609335,789.8196940634053,476.8672694394983,"[100.0, 0.75]",DP,10
293.3177034966782,294.08460456039387,288.106052505954,337.7045203167511,344.1311309522948,332.4181282882958,"[100.0, 0.75]",DP,100
56.9746236104806,65.24169379801927,78.37011206378025,158.55623210899685,271.26163844194355,329.83204783510286,"[100.0, 0.75]",DP,1000
12.03708829286859,18.08565497446607,41.9510587676067,151.61203756679237,289.11120555349663,423.6360605960602,"[100.0, 0.75]",DP,10000
97.42326765895484,95.813099447995,91.66961841893023,69.99319653461575,42.90123701838999,455.3764537072144,"[100.0, 0.75]",NGG,10
85.672431866333,84.81639459610706,78.92642055489416,77.59457627943041,67.60223148709956,368.4081940802693,"[100.0, 0.75]",NGG,100
44.14698186891568,50.24555649572515,59.19093093226715,118.9471004571175,197.52600367112834,266.00962833230693,"[100.0, 0.75]",NGG,1000
12.236863490500212,18.390937754328533,42.59084656269227,153.98429606298436,294.8579951008792,434.2773186257019,"[100.0, 0.75]",NGG,10000
3112.7602947166697,3197.427110913483,3328.6934208780513,3151.328303240927,3569.3769769217424,3891.690848241777,"[100.0, 0.25]",DP,10
776.879494904431,888.6347192095571,830.8715439528231,1151.9521049755745,1929.9387729695225,2401.782523170223,"[100.0, 0.25]",DP,100
128.76649428130852,182.66137236853942,217.96517943353865,641.1805520088423,1917.0999012820146,3127.6921025352367,"[100.0, 0.25]",DP,1000
41.61251559000617,104.99288954625747,204.3100946170817,637.1428976779396,1623.7392060769826,2599.3174001481643,"[100.0, 0.25]",DP,10000
1044.5438199444993,1071.831714097194,1111.6104027939318,1035.4962886315054,1110.6951814235492,968.8762921772558,"[100.0, 0.25]",NGG,10
397.7531371963076,454.2028754688791,421.5905354505981,573.9199495676555,926.028734326588,963.70293491835,"[100.0, 0.25]",NGG,100
76.83078072412084,108.7117164870997,127.82905103542893,369.7606893741206,1093.8776839897462,1663.0512973702369,"[100.0, 0.25]",NGG,1000
24.354953335170975,60.97926339950737,116.20881962736603,355.231080046784,886.4674381323313,1292.7523760121264,"[100.0, 0.25]",NGG,10000
344.5913233669592,341.70104560971015,338.42246469370616,313.98802057623647,230.61985159278137,240.35749158354938,"[100.0, 0.75]",DP,10
303.5077062754491,311.452331342694,307.97735087031407,334.51303441742647,360.4133838854944,291.8305460430603,"[100.0, 0.75]",DP,100
57.39310333698983,61.2511321053759,80.51481177106959,149.56244219934268,229.46811995572065,335.5985282722532,"[100.0, 0.75]",DP,1000
11.558149166710512,21.732155166778117,44.044109900909014,133.7948951418515,273.55504716552275,504.0009745023541,"[100.0, 0.75]",DP,10000
95.94501534868442,94.03951053517808,89.01264020965586,65.15974120694096,47.596305766723276,442.1061068738773,"[100.0, 0.75]",NGG,10
85.19335647810061,86.35128315813081,81.27498948550785,72.677497187238,64.27439733904076,345.6325368392472,"[100.0, 0.75]",NGG,100
43.63711584570387,46.227847269318566,59.6295890464656,109.83413385469723,158.77374190246107,264.0758590081209,"[100.0, 0.75]",NGG,1000
11.484007817496321,21.5924917620754,43.7844042539421,132.98818239028432,271.36586325051746,498.83009233969983,"[100.0, 0.75]",NGG,10000
3151.1565413568837,3236.765623786302,3025.176208047953,3421.8645012854995,3662.244591283866,4373.365936856081,"[100.0, 0.25]",DP,10
684.5432417006979,825.1176414321336,928.0717400722323,1183.32154987238,1753.1272328051334,2442.4675893047383,"[100.0, 0.25]",DP,100
114.64968369074728,164.16198538644338,281.88296419327594,762.9522318252845,1450.1135284890618,2143.4783583005487,"[100.0, 0.25]",DP,1000
33.873047158593806,95.22241741017923,187.4390657907674,764.5865144877439,1572.904641819686,2376.1189004318708,"[100.0, 0.25]",DP,10000
975.628523898987,1000.9488863703214,931.3813709372072,1037.7536628455296,1047.3143145872805,1016.5677432825789,"[100.0, 0.25]",NGG,10
353.3267804788544,425.1456098521473,475.6190421712453,596.0291347163019,847.0807162018764,1023.5916514045805,"[100.0, 0.25]",NGG,100
68.20504233418065,97.55026284532569,165.70931413234248,442.0273650887477,814.8227009762287,1063.6210798348582,"[100.0, 0.25]",NGG,1000
19.92835966211331,55.62791464701621,107.08083217833102,430.96524517254915,862.2160598399066,1155.5252157435864,"[100.0, 0.25]",NGG,10000
406.9547007190409,405.31914817241767,400.72504429262,374.71877388337174,301.6488263490629,256.4630073875747,"[100.0, 0.75]",DP,10
287.27274518291483,291.15715654796674,292.64454340056557,293.8558702721206,281.7183928634323,283.04715401981406,"[100.0, 0.75]",DP,100
55.17990167726671,61.820939004042195,69.51286327272886,130.2038493405486,220.62180855101624,406.4890431024885,"[100.0, 0.75]",DP,1000
10.8270219517169,18.50390360222783,38.372050777804915,124.78840352082027,288.9349201646796,561.2668235061944,"[100.0, 0.75]",DP,10000
93.61822931459345,92.059807622179,86.44674943501533,63.086451715326554,37.42260753133579,473.7228395299208,"[100.0, 0.75]",NGG,10
83.1072095616798,83.15329877156245,79.39396481832941,64.25162695372867,51.55192093758224,379.5373150932406,"[100.0, 0.75]",NGG,100
42.569613195130756,47.375406391845495,52.029743206570984,97.00396087066818,159.3809580699804,306.5526710128902,"[100.0, 0.75]",NGG,1000
10.879183071809106,18.593775749125037,38.538738304180136,125.33775309479161,290.5679139651466,565.0802595941052,"[100.0, 0.75]",NGG,10000
2006.445454157772,1963.3971499741203,1975.96480316927,1914.1453742384422,1904.781975340037,1827.930544595382,"[100.0, 0.25]",DP,10
706.5278057954786,704.8976100049891,827.092306205956,993.978104905945,1861.1430123219868,2955.4269641305627,"[100.0, 0.25]",DP,100
96.35738713292155,157.53299733864355,343.1617834209424,599.6882337387003,1288.3536931322321,2487.66169758937,"[100.0, 0.25]",DP,1000
51.519633087671856,104.85251759614808,252.98261927665962,673.895163922195,1462.8044683923065,2975.7569868938526,"[100.0, 0.25]",DP,10000
919.3997792279317,898.7525123406859,900.8953696929684,859.8814463320167,801.6594177060817,635.9261058177837,"[100.0, 0.25]",NGG,10
349.06807391848275,347.41544380711923,404.5545281605983,475.52008200398393,854.6563668467935,1147.6689788676183,"[100.0, 0.25]",NGG,100
58.1675716389201,94.9207979751014,205.46397726988604,350.4002538894462,729.0134483293004,1283.266430431959,"[100.0, 0.25]",NGG,1000
30.51515003150686,61.846948374957975,146.83506508968063,382.93850898266925,806.358523848462,1523.8514435259474,"[100.0, 0.25]",NGG,10000
131.15514743417518,129.69574534688945,124.67767061898732,103.07531265250597,45.1496919075742,431.8523203318367,"[100.0, 0.75]",DP,10
287.8063786547323,287.9580602566174,296.22479270135574,318.10095319583417,322.96183398690334,310.6364583280358,"[100.0, 0.75]",DP,100
55.35469472040118,55.38623507643802,69.40163583130801,121.94115976400306,213.37792108475523,290.87563630509436,"[100.0, 0.75]",DP,1000
11.56760843294648,17.79902723061481,42.98390883984144,128.7402606804252,287.0833069454504,427.5116294307768,"[100.0, 0.75]",DP,10000
92.59023501953331,91.10966383834057,85.93071156057808,64.09472167390122,38.02101748298497,471.5434065693295,"[100.0, 0.75]",NGG,10
83.09744772831421,82.05575759910991,80.51531573929825,71.89539999205765,57.9827565203145,387.39891180295905,"[100.0, 0.75]",NGG,100
42.25644434512436,41.92459136549672,51.41059598507595,89.60485090266005,147.96681411661334,244.68563609193455,"[100.0, 0.75]",NGG,1000
11.54640134393234,17.765857703960098,42.91050602191838,128.52295891230867,286.44397413932273,426.40258496035835,"[100.0, 0.75]",NGG,10000
3485.9530794264865,3501.3706537193452,3423.1807678990986,3424.540431345145,4092.0484545541185,4481.650711430486,"[100.0, 0.25]",DP,10
788.7718243015665,775.2535447322075,1052.0031258074412,1256.9287694684865,1777.99064611748,2690.6548722077246,"[100.0, 0.25]",DP,100
88.87630024001835,119.76320831504566,291.58336686995403,577.6103943014667,1228.458525856737,2402.8521859759994,"[100.0, 0.25]",DP,1000
36.769678466716236,85.02362233140059,232.76608588914294,622.267076587731,1350.0473469600527,2701.4802265406042,"[100.0, 0.25]",DP,10000
915.5674147446256,918.340812285837,893.0291864871186,874.5701520664494,981.4135456095362,775.3877607563631,"[100.0, 0.25]",NGG,10
384.84331512964695,377.35140650699236,509.3734497188408,596.8409463120556,803.8180231868197,1039.4398393607767,"[100.0, 0.25]",NGG,100
53.647870676303434,72.15675492575713,174.27337990853493,336.57248930922407,694.3645129004532,1246.2306678107498,"[100.0, 0.25]",NGG,1000
21.863960759053686,50.30630352320161,135.32925256193852,352.4102207358323,742.984373876722,1371.2243670244534,"[100.0, 0.25]",NGG,10000
318.55335880788147,318.05168254390327,314.557283736921,294.56697168541865,204.98091759368802,213.6076900959061,"[100.0, 0.75]",DP,10
243.3837397761637,246.63160213904166,247.55319593539375,256.2200973055595,249.75995599284045,227.58041297692546,"[100.0, 0.75]",DP,100
53.24685423160303,51.95923813663333,68.39850704464652,112.11615615305391,201.75950884251955,224.44758303644508,"[100.0, 0.75]",DP,1000
10.401086246623663,15.86925368051501,36.35316498283833,115.85078795367879,236.2386228146227,279.0482152710641,"[100.0, 0.75]",DP,10000
88.9581578016974,87.70982713698127,82.61474797276175,59.95878835153702,45.31405091827905,413.7394358658613,"[100.0, 0.75]",NGG,10
78.98768233678642,79.01417582857184,75.46648333668836,63.06395384575738,54.90969103346814,348.3095840066789,"[100.0, 0.75]",NGG,100
42.24687927312005,40.907907504844026,52.86442467037746,86.00204222572468,148.70758331356998,209.0144244029877,"[100.0, 0.75]",NGG,1000
10.66035034547371,16.273420290316157,37.17014624349578,118.49671385699732,243.51278616032351,290.35212815738385,"[100.0, 0.75]",NGG,10000
3531.101823555151,3753.232797318665,3959.8517362939597,4252.632201873122,4593.571570952552,5110.419004339458,"[100.0, 0.25]",DP,10
671.3817812653547,871.9188028780817,976.1436198976616,1296.7258406917551,1739.7785407865215,2774.5622173825286,"[100.0, 0.25]",DP,100
123.07624183094497,164.13072114153277,330.7701984891762,493.35096415178697,1560.361685285009,3425.837826249024,"[100.0, 0.25]",DP,1000
60.15808435551725,71.15833403306304,284.10687471855897,514.302563312426,1379.4310255566058,3085.12127831662,"[100.0, 0.25]",DP,10000
1089.340104428523,1156.7550541533064,1216.2003005323975,1290.2844571133173,1328.0420397205103,1238.0343989397277,"[100.0, 0.25]",NGG,10
347.70831326076325,450.90541092590854,502.1005435875407,656.8690843311364,840.3975752289091,1202.0600279124976,"[100.0, 0.25]",NGG,100
73.08537469268822,97.30255385939002,194.19552440275848,280.2798624237974,877.5434365340379,1835.923074650402,"[100.0, 0.25]",NGG,1000
34.906381599465476,41.20385384122361,161.65735634400627,282.8933590985814,742.8023397808549,1568.5240028335227,"[100.0, 0.25]",NGG,10000
499.86677898980514,499.7311995011292,498.10283570271895,480.18129202451127,399.98205846807474,283.7847709525306,"[100.0, 0.75]",DP,10
254.31447826687295,257.6189554028316,267.8508202265055,265.4690050896288,278.6683757096435,233.38261196566418,"[100.0, 0.75]",DP,100
51.28670825753042,58.79936739230059,72.33209553346657,127.35245100857308,235.59072911343034,275.0103296427976,"[100.0, 0.75]",DP,1000
9.881484934603522,16.16165084305603,36.48654909551309,107.40275710385285,278.801138581478,319.2529698933581,"[100.0, 0.75]",DP,10000
87.46794083378073,86.18432351396324,81.20764735492668,59.50371239157778,42.17853613427103,497.19565161696664,"[100.0, 0.75]",NGG,10
78.34337693865936,78.31584659126518,77.57042393288216,61.88325329593848,58.00621028187116,420.5475999979101,"[100.0, 0.75]",NGG,100
40.462044997024854,46.10266811113227,55.66837589630144,97.36901495169252,175.67895611763592,251.9867518989009,"[100.0, 0.75]",NGG,1000
10.124416663690726,16.56672377016168,37.30435158218473,109.80552333316528,286.8147203919751,331.0698808016508,"[100.0, 0.75]",NGG,10000
1878.8236619221163,1920.2008131161647,2019.140221981662,1830.014240213654,1930.5380788061022,1675.4257380780873,"[100.0, 0.25]",DP,10
681.579160213632,787.8319031781427,810.1850572795402,937.0007792938419,1470.1119532508262,2335.5286900955634,"[100.0, 0.25]",DP,100
148.0652883372126,169.01011790642647,299.1094957412288,526.0471126195208,1276.0642970492318,2631.0218967533456,"[100.0, 0.25]",DP,1000
28.203622860141962,86.51144030911223,209.27310247980287,516.8013846333405,1388.7095839084545,2962.6033257320487,"[100.0, 0.25]",DP,10000
792.2499441376075,808.7150448750431,846.8211822774329,753.3500174545236,739.7791343474812,444.4327079615732,"[100.0, 0.25]",NGG,10
330.793695218306,381.5610441666612,389.29969244137646,439.167711894116,649.5240821012601,847.157322091811,"[100.0, 0.25]",NGG,100
89.91210045747623,102.535399093294,179.80305828246765,307.8843538278621,726.7664332767916,1384.373489950518,"[100.0, 0.25]",NGG,1000
16.96098126022959,51.61459277761404,122.30416244263098,293.6722916033545,771.6017499831988,1530.524029105843,"[100.0, 0.25]",NGG,10000
345.07895922233286,341.46971716757406,338.7427267764508,322.3606397297667,246.00291933659256,182.46992337853885,"[100.0, 0.75]",DP,10
233.979854536256,235.58697775587152,242.99972060304353,253.6264501090709,227.62047835063592,184.4258215704625,"[100.0, 0.75]",DP,100
49.75831765363843,52.897442430255644,59.692937056864025,116.07553869548106,188.47395813419897,218.63922916863885,"[100.0, 0.75]",DP,1000
10.403852779047972,16.029805980953444,31.94026616839644,109.51942776466318,241.67142822089556,321.8333271840386,"[100.0, 0.75]",DP,10000
88.76630410824455,86.68573090586251,81.7182479991892,60.36646230781072,41.68924740732598,395.91348327424197,"[100.0, 0.75]",NGG,10
79.55482143109622,79.09028790048029,77.85127038640627,67.07643414820296,59.634088176175226,326.13111882708375,"[100.0, 0.75]",NGG,100
40.02914238403439,42.27039233171332,46.66874714645311,90.53944836783471,140.25995416466213,190.90482584616294,"[100.0, 0.75]",NGG,1000
10.752553448634451,16.58142301410792,32.917825048784366,112.81491721271377,251.57323473970803,340.64054702602766,"[100.0, 0.75]",NGG,10000
1791.5939988639489,1721.7767389557534,1805.325865265924,1911.6794612910242,1774.3209744656,1533.703168668571,"[100.0, 0.25]",DP,10
857.7158629559115,778.6493288629549,878.9890472549107,1403.224627800035,1777.1675310035862,2192.1387356911746,"[100.0, 0.25]",DP,100
137.18847330219725,198.09207406278185,442.7226126831557,794.9189387985533,1848.2064290461808,2872.392550641455,"[100.0, 0.25]",DP,1000
39.462747228967935,112.89019909271565,280.95219370377555,631.240724195776,1605.4090877159283,2692.276846217278,"[100.0, 0.25]",DP,10000
1149.962832838542,1104.5341364490896,1155.9149862316979,1215.9769065549463,1089.8775079476698,846.2932998756268,"[100.0, 0.25]",NGG,10
447.20216750068437,405.1347480423309,454.58269213951223,717.1922415343878,862.8873969030192,921.3350888343932,"[100.0, 0.25]",NGG,100
80.94862087864456,116.62715839638926,258.87194540554106,456.9408015541463,1037.3972309278415,1493.8952640464963,"[100.0, 0.25]",NGG,1000
22.881106056017703,64.94884803250109,158.79736068377102,349.4890833638936,865.5521257532466,1339.8053939303766,"[100.0, 0.25]",NGG,10000
300.142418570021,297.10384253774765,295.29980617515406,271.2048874461273,187.31224583918996,194.08871877162213,"[100.0, 0.75]",DP,10
257.16241959962935,251.49138991277417,263.02505216008655,276.97309579566087,249.8541536898653,203.76737218063911,"[100.0, 0.75]",DP,100
53.9599399227402,57.79054792273356,69.53106908250982,138.04213346030852,219.90287063018715,340.7628027995464,"[100.0, 0.75]",DP,1000
11.034542702856575,14.724385930414174,42.22596831822537,146.42351325570002,265.58936688251106,400.83946693649017,"[100.0, 0.75]",DP,10000
225.1131984888623,222.4453854746207,219.6558348336663,196.08467747642482,112.0273110481045,240.6050097266524,"[100.0, 0.75]",NGG,10
158.06504472189053,153.9757247906032,158.8712662513696,159.0232091292854,119.83869202270253,209.4594655063941,"[100.0, 0.75]",NGG,100
46.04085409295165,49.09611355453414,58.32270550297447,115.48601664562527,179.53811824370726,275.42369202529073,"[100.0, 0.75]",NGG,1000
8.936763822997586,11.948566590198771,35.15971207515948,121.14734183770774,207.00608439146458,293.5817170427311,"[100.0, 0.75]",NGG,10000
4197.772275764066,4196.017437650755,4594.831063776836,5071.518212530935,5478.776499676472,5104.029429810552,"[100.0, 0.25]",DP,10
686.3120827661247,593.6837651888021,610.8713859695014,747.3193735112487,1463.221797494484,2188.998829959861,"[100.0, 0.25]",DP,100
104.66355986260275,140.91211197671524,256.73885040643637,528.4877574004171,1505.661226306391,2642.216972853233,"[100.0, 0.25]",DP,1000
38.91002262777964,60.96022630375004,237.4781487031759,552.0787143461323,1649.0989686237617,2933.0460723482342,"[100.0, 0.25]",DP,10000
1178.4494769554494,1176.7617303029783,1284.2871894736377,1399.7668181319168,1445.3860160661943,1030.315746537233,"[100.0, 0.25]",NGG,10
376.91243643605856,325.2382404604258,331.92326075106877,395.35693472785806,746.1593061056703,957.5937480185652,"[100.0, 0.25]",NGG,100
62.39359649904565,83.9053297176509,150.88680913738995,302.2301816522139,847.6397678442863,1348.84386385903,"[100.0, 0.25]",NGG,1000
22.66901800916213,35.338971429894976,134.58830988030726,304.0533830594187,896.012298540188,1451.9954418512452,"[100.0, 0.25]",NGG,10000
474.43632424734534,471.27427484099553,464.7499771766374,442.4744024508412,366.6672075668781,338.99941856640834,"[100.0, 0.75]",DP,10
305.6367023271414,297.4372788856079,315.2705178403231,320.19346583916797,308.807052952711,380.61262736735347,"[100.0, 0.75]",DP,100
59.587036493213866,67.89872594288413,92.3672290658531,152.7943252258992,294.5782446380057,487.25073819498226,"[100.0, 0.75]",DP,1000
13.230948338528993,23.626480117853465,45.67556851073527,139.97395453162846,373.5176903402971,615.0939181241652,"[100.0, 0.75]",DP,10000
100.99429820319665,99.11809393609677,93.26794730040962,70.58194922119857,40.424222334364394,526.3379452294629,"[100.0, 0.75]",NGG,10
90.8827574003513,87.35777624070165,88.73323588759521,75.12400545993957,61.24359264228712,424.0468399903929,"[100.0, 0.75]",NGG,100
46.29885275292179,52.45311806984713,70.32174656894004,115.48576383767023,212.72633196795013,384.5754078409764,"[100.0, 0.75]",NGG,1000
13.61382562198673,24.3135669177328,46.92015633907308,143.8146531307364,386.2451365387076,638.3498256787066,"[100.0, 0.75]",NGG,10000
