"(0, 1]","(1, 4]","(4, 16]","(16, 64]","(64, 256]","(256, Inf]",DataGen,Params,Model,J,repnum
36.22986379520101,240.0471579977423,269.364703087456,975.1111107989561,2707.5348825309566,20383.430770929226,py,"[10.0, 0.25]",DP,100,17
36.13608563428446,239.07396491968112,268.90028570006274,973.2803532920747,2701.4044048894043,20370.48070690399,py,"[10.0, 0.25]",DP,500,17
149.7511407740677,460.5078909147214,542.839872900403,1617.2861377458141,4624.544542569342,21440.6632461195,py,"[10.0, 0.25]",DP,1000,17
632.0153273415569,637.8948225098579,657.1739877010639,894.5262917131089,1362.0762877295426,4794.363185631833,py,"[10.0, 0.75]",DP,100,17
181.1691778815921,193.2262657940826,208.63167000526627,502.96152880032093,1069.754614651475,5375.2307618813375,py,"[10.0, 0.75]",DP,500,17
349.4631222420328,404.8765392677394,329.35660426287114,642.5897180406396,1067.4087078673797,4576.936361235775,py,"[10.0, 0.75]",DP,1000,17
121.91669640154691,148.40932229447756,291.3872638137426,733.555764605423,2808.03850977271,8403.279795059783,py,"[100.0, 0.25]",DP,100,17
117.43711616249087,151.7231680686554,285.7943876120697,683.8110842437848,2662.3696778498897,8003.84629817265,py,"[100.0, 0.25]",DP,500,17
448.03398953552227,480.8010248797307,795.1309135510423,918.2891921311335,2882.5008388830033,7244.68797307477,py,"[100.0, 0.25]",DP,1000,17
186.03098692110487,185.26428125522906,182.49075863970108,166.45754277044298,116.79076478639195,558.1115528768141,py,"[100.0, 0.75]",DP,100,17
208.3580279967643,210.05409422475162,221.86416989643226,252.29834346877595,426.6320379875792,868.3122929804098,py,"[100.0, 0.75]",DP,500,17
256.9525295692882,264.2154466688283,278.67093516407033,314.9761680991865,515.3059197626518,1251.4355040193775,py,"[100.0, 0.75]",DP,1000,17
123.8180725914333,122.23970575997737,117.55664239097621,100.60246645685035,50.654036525650206,322.31234653519056,py,"[1000.0, 0.25]",DP,100,17
215.47161826920293,211.97714296337475,220.20383293190895,277.1326772357615,415.1635887960554,616.0626325698689,py,"[1000.0, 0.25]",DP,500,17
275.41455308271975,277.4323290374843,286.84923009687316,367.1629708705602,536.6796046309736,903.9843706548684,py,"[1000.0, 0.25]",DP,1000,17
22.014244990923768,20.463559626122564,14.859447991479048,10.267958622246224,94.72040114322103,427.75148500655126,py,"[1000.0, 0.75]",DP,100,17
76.41758239709411,75.4749612340703,70.68312573708126,54.40552177378542,42.557873817309904,299.9344401465984,py,"[1000.0, 0.75]",DP,500,17
103.69130515521846,102.97353624715201,98.66528274317776,89.90717444099431,75.73388217127575,205.85841138404166,py,"[1000.0, 0.75]",DP,1000,17
32.140692135755366,132.5400635177762,1918.0563980701204,1232.5181913201407,4321.864893430806,25746.867282239153,py,"[10.0, 0.25]",DP,100,9
32.06953171971326,132.03273521999623,1917.8039447877259,1231.006710688753,4311.305712470004,25741.297783846916,py,"[10.0, 0.25]",DP,500,9
56.52066535108063,140.73217371590175,1906.1820441270177,1224.7149064312184,4294.425146933947,25579.908044270884,py,"[10.0, 0.25]",DP,1000,9
630.2928211794244,631.43009939233,690.3056614066904,942.5477310144131,2062.636402862384,10807.870339212035,py,"[10.0, 0.75]",DP,100,9
153.86541492943508,153.33734865069957,205.96058583020945,430.42088839067185,1348.284209374607,8802.402062766312,py,"[10.0, 0.75]",DP,500,9
388.21932746217595,342.68756690131124,498.6108611025285,411.717604318796,1222.9211673471032,7006.944391941271,py,"[10.0, 0.75]",DP,1000,9
93.62199588672058,143.69275583763525,418.77174540331026,782.9703970004532,2442.4628999876472,10696.015389404549,py,"[100.0, 0.25]",DP,100,9
76.00008779389688,148.14472508606457,383.0093302082929,761.9297093072975,2362.268729991988,10210.97658444841,py,"[100.0, 0.25]",DP,500,9
489.1333106134439,541.9860960302116,621.4151198458088,856.8177592859888,2187.0719677306624,9110.901115908837,py,"[100.0, 0.25]",DP,1000,9
206.7476823342819,205.8821962574166,203.34555432014355,189.43821598323345,149.671254558865,561.0066632078264,py,"[100.0, 0.75]",DP,100,9
209.945522961472,214.83283321469565,228.22251823699463,270.95809531874403,485.0313773074344,892.8329811688885,py,"[100.0, 0.75]",DP,500,9
262.4749019144547,257.36370498216377,284.67792381370344,311.74009371383767,552.6343527449658,1042.3477751914102,py,"[100.0, 0.75]",DP,1000,9
133.36468811612096,131.64885640879834,126.7840947145554,110.39881641354023,57.202339520009176,307.87701685784054,py,"[1000.0, 0.25]",DP,100,9
216.95983298617438,216.69759459582855,229.47242492963298,294.70549065538023,478.97081051995895,774.1332043431934,py,"[1000.0, 0.25]",DP,500,9
275.7676930135752,286.8666619820693,304.60933352049375,389.05073169425367,563.6899229704904,1040.0757518403918,py,"[1000.0, 0.25]",DP,1000,9
21.1848387867451,19.657727336416965,14.001015632229544,10.989026960018581,93.33913539356524,417.1267854572252,py,"[1000.0, 0.75]",DP,100,9
77.85349562017475,76.20131781948209,72.1640459295764,53.90340745289596,42.09806662439392,275.78279252238787,py,"[1000.0, 0.75]",DP,500,9
107.39131633883115,107.23512047950479,103.8346346735752,93.30317544176691,86.56846006200782,189.85410820043347,py,"[1000.0, 0.75]",DP,1000,9
30.70638670348923,134.22180678490437,366.3291202714671,1024.2494516320019,4849.031364651666,24785.51120235332,py,"[10.0, 0.25]",DP,100,5
31.17977595380283,134.19397513343253,365.8508944231034,1023.1721567229181,4847.022886038526,24771.958464064202,py,"[10.0, 0.25]",DP,500,5
174.2120652319936,780.0117911444103,1309.9793869891673,1631.2480768422217,4816.871904507936,24624.047886834564,py,"[10.0, 0.25]",DP,1000,5
620.5293804882084,637.7428267081344,682.6549586298712,850.9567065058362,1990.481805493959,8990.039381188619,py,"[10.0, 0.75]",DP,100,5
154.7528186494451,171.12778414718466,215.22380644792304,362.9818384519105,1415.7671284643648,7406.345020325779,py,"[10.0, 0.75]",DP,500,5
355.42176483741616,347.2961493969378,447.4519802102203,586.4211501809319,1476.1470113233852,6049.308467494391,py,"[10.0, 0.75]",DP,1000,5
109.85866939164816,171.84903355352438,377.20605890004975,804.7277887812833,2695.8006604646716,9970.253206813633,py,"[100.0, 0.25]",DP,100,5
95.41755176206603,178.29599805293375,369.0002390939935,797.6418782580292,2598.5450641405846,9720.202141133945,py,"[100.0, 0.25]",DP,500,5
538.9108263562625,729.5751534428002,741.6986596901231,1183.6413340542426,3060.0582560253433,9271.310726960688,py,"[100.0, 0.25]",DP,1000,5
184.61223093751443,184.16816632414915,179.6919412143039,168.29308767113008,118.84941925531794,539.1573658327725,py,"[100.0, 0.75]",DP,100,5
208.76305940450948,211.83788696091491,218.53913709384574,266.7955903626094,443.3063025887988,758.0615514971006,py,"[100.0, 0.75]",DP,500,5
255.59893052293046,254.57297054935734,267.8325012057434,314.50185724798814,547.9283225476092,927.2763989711589,py,"[100.0, 0.75]",DP,1000,5
134.31587260189377,133.26514174024715,128.8120983250906,110.17402878185013,60.030066203656546,296.5183420197459,py,"[1000.0, 0.25]",DP,100,5
211.0025941720069,222.29479311146554,223.4244388345801,265.6116016242826,403.170703527225,641.1812323625903,py,"[1000.0, 0.25]",DP,500,5
287.94660168018726,279.93564557235845,290.0188018806859,378.5788438515044,607.9991046587198,1046.1095240719233,py,"[1000.0, 0.25]",DP,1000,5
20.787384795364872,19.274714465251936,13.59847673825498,10.871886944160611,95.7307165084471,413.2913116413592,py,"[1000.0, 0.75]",DP,100,5
75.92988189807487,74.84395584733018,69.83784183437679,52.23503577219359,43.905281298475835,282.95280909416374,py,"[1000.0, 0.75]",DP,500,5
107.61055924446734,106.24749418836862,104.67651957538249,93.54248610149288,84.90338993149317,196.57246946074534,py,"[1000.0, 0.75]",DP,1000,5
90.08436976508666,122.26845659322382,442.14147293784254,1448.9276817319137,3751.833305159443,20617.676614267275,py,"[10.0, 0.25]",DP,100,18
90.06984752058266,122.21249247716028,442.08961214981275,1448.7595138616616,3751.4263276018596,20617.579959881892,py,"[10.0, 0.25]",DP,500,18
167.27249965257954,181.37609747114112,455.39678334479436,1441.147158055197,3730.415346839002,20498.047557917467,py,"[10.0, 0.25]",DP,1000,18
493.8633002913107,501.25171315974256,519.9815528003934,574.4156052223109,864.1470480953456,1674.0761187874962,py,"[10.0, 0.75]",DP,100,18
189.18295675570334,202.4828877410317,260.05959717018294,384.15563406761095,1056.409184532407,3037.2451103085627,py,"[10.0, 0.75]",DP,500,18
343.9548112735416,344.86189913724047,368.18565212533866,487.10640574550814,1190.1516931083818,2814.7158517671883,py,"[10.0, 0.75]",DP,1000,18
98.53247229815305,118.35544348565759,391.9219688776988,1108.7610039938243,2766.223709159386,8720.256611997576,py,"[100.0, 0.25]",DP,100,18
101.2989616879471,84.02959323779831,379.9853274204535,1078.6563726794043,2656.2335920924033,8481.770248686247,py,"[100.0, 0.25]",DP,500,18
540.9849280838195,396.61271954357017,636.5450464067541,1238.3606989252523,2648.252561642814,8215.011167728753,py,"[100.0, 0.25]",DP,1000,18
234.05393937147485,233.85365776094065,230.53207004105585,222.34824215717143,179.99559488942953,575.6568137064427,py,"[100.0, 0.75]",DP,100,18
213.89537017338745,219.24509938321614,227.34400862115427,296.9848680160017,439.30554007617434,1341.5176871811675,py,"[100.0, 0.75]",DP,500,18
272.03925236573764,275.31254693025903,284.7327863549892,343.45151533198475,538.1034182959023,1612.1567583913247,py,"[100.0, 0.75]",DP,1000,18
136.95136720803904,135.74599743655787,132.24276369735554,114.57043831866955,64.4258236602436,292.740526462524,py,"[1000.0, 0.25]",DP,100,18
213.05335629987343,222.30225334211693,227.83668695698265,270.77836714782563,416.9911397841153,671.6628700767957,py,"[1000.0, 0.25]",DP,500,18
280.7428291738105,279.7313524247729,325.9333606922789,361.1317907381726,556.2746490820119,916.3061654914281,py,"[1000.0, 0.25]",DP,1000,18
20.36833396598291,18.8549416455462,13.2277189033215,10.843859228487934,94.99021388563322,420.4366954777364,py,"[1000.0, 0.75]",DP,100,18
75.8720365201033,74.65510017066435,70.75849697934693,51.57497185304816,41.645590175900125,292.6079874818756,py,"[1000.0, 0.75]",DP,500,18
112.48334964590673,111.5108134680171,110.66181018882102,100.6118621168943,88.73646657596463,194.00876475943093,py,"[1000.0, 0.75]",DP,1000,18
43.8984182038755,435.59573914351296,243.56788636005612,529.6078380021736,6593.736841874564,31989.376814404364,py,"[10.0, 0.25]",DP,100,1
43.840030711107865,435.5511191442105,243.51083976145065,529.4894631235388,6593.603867386153,31989.323796849974,py,"[10.0, 0.25]",DP,500,1
43.68103595935205,433.47398922141133,242.34566620220156,526.8872623505184,6561.217220699845,31830.30367508907,py,"[10.0, 0.25]",DP,1000,1
652.7538642404379,685.7716988210658,727.6045438001775,995.8805141436121,1634.7454217428628,9424.70543812115,py,"[10.0, 0.75]",DP,100,1
165.3447828754348,187.7720084966356,238.68565117209621,451.0163622685019,1004.9857366776648,7760.338886993233,py,"[10.0, 0.75]",DP,500,1
363.5518487837229,419.7364314300719,364.68174351722416,685.4616811455322,1297.883499890767,5926.869372800047,py,"[10.0, 0.75]",DP,1000,1
98.18375509944609,105.08226096406206,453.0490574826963,709.8348768487803,3399.0549658558884,9294.27401822957,py,"[100.0, 0.25]",DP,100,1
126.46053655302443,101.84141988720019,446.5713014533148,669.786548477974,3275.38532978607,9070.491371374806,py,"[100.0, 0.25]",DP,500,1
490.79975581560603,331.4371259700091,829.1860437452101,1441.3932254272447,3051.1217922367264,8000.634878890137,py,"[100.0, 0.25]",DP,1000,1
200.44351186927292,199.17404365122204,196.56588553678634,181.51601915093738,139.9237887683043,598.2956311050773,py,"[100.0, 0.75]",DP,100,1
211.3214849963433,216.2232556645059,224.3411989326452,260.20287498737486,479.64233189692425,797.4219940440207,py,"[100.0, 0.75]",DP,500,1
259.3701130308686,266.6451029056442,269.1707627326541,334.7446525792082,575.58417720834,1072.0386383522807,py,"[100.0, 0.75]",DP,1000,1
115.81758626604446,114.17794216967667,108.4962886868106,90.55315569202334,47.70556408835411,326.93947240289765,py,"[1000.0, 0.25]",DP,100,1
204.714949445509,217.6425792831477,224.00091098812177,268.7269931205354,415.9908365260582,601.5739095989471,py,"[1000.0, 0.25]",DP,500,1
273.20525255902425,284.03599834550494,294.94461267593664,367.49356929937426,586.8187543657759,934.7057282559695,py,"[1000.0, 0.25]",DP,1000,1
19.968447405457244,18.450888889024124,12.801972974226272,11.482666090535883,95.6965784080879,433.220531249818,py,"[1000.0, 0.75]",DP,100,1
71.63559780458544,70.04531009431913,65.518293136694,46.41504845461892,43.260042744815166,317.35625133225165,py,"[1000.0, 0.75]",DP,500,1
108.0309002460869,105.50760134731372,104.80505905829398,94.68675075904815,79.12555896942104,201.26180928722744,py,"[1000.0, 0.75]",DP,1000,1
23.321090166207394,114.54218177000239,584.4710423399046,1301.2333158325891,2201.225800836861,40861.55882345494,py,"[10.0, 0.25]",DP,100,13
23.301673965129947,114.47034537371664,584.3825773153386,1300.6675237515176,2200.501819700022,40861.7976104014,py,"[10.0, 0.25]",DP,500,13
23.2206272905185,114.00172114641882,4426.420948398315,11803.916344866135,17445.24724516921,43088.05241518285,py,"[10.0, 0.25]",DP,1000,13
674.2898679226287,679.0369813579393,708.097070825399,1060.2388363863342,1966.4647800928276,8610.457426438103,py,"[10.0, 0.75]",DP,100,13
166.6508355851064,167.11051802479287,207.0201895992616,519.5153660486209,1333.1895604713131,6761.648065328086,py,"[10.0, 0.75]",DP,500,13
383.7315420445982,328.5154258951908,398.83010967930954,682.7829674137214,1213.8461472439437,5846.124038846382,py,"[10.0, 0.75]",DP,1000,13
96.34114146017308,154.12553751513263,251.09165562693974,950.1867730305403,2668.4866980978727,9786.709494706,py,"[100.0, 0.25]",DP,100,13
80.54166198335594,139.12194429819888,238.0527595639069,980.6079488319349,2572.890000897784,9514.253047582306,py,"[100.0, 0.25]",DP,500,13
426.9077959949252,444.3171756232634,749.1038929631808,1365.3908352726223,2713.5265452299163,8438.657578944045,py,"[100.0, 0.25]",DP,1000,13
156.5171535035814,155.06260886102766,151.26176321519063,135.11052878554273,76.25775251706186,602.1653586269384,py,"[100.0, 0.75]",DP,100,13
206.54580971766345,210.98412962582546,221.90400280912007,265.23804162196456,373.248545126724,722.1309427874216,py,"[100.0, 0.75]",DP,500,13
251.76516930357135,252.64637503503923,268.20262429776,332.3027449773346,431.9717568853032,918.8388818380788,py,"[100.0, 0.75]",DP,1000,13
130.4067145187921,129.9944008588664,125.70484391470929,105.73413215480505,57.874639036111574,303.5489610294529,py,"[1000.0, 0.25]",DP,100,13
214.5903396838922,220.99953059478642,233.51767735078437,295.98392249426513,437.4822907585306,679.0945002014477,py,"[1000.0, 0.25]",DP,500,13
268.25916721266975,287.4629273087646,288.54034319988426,356.82922130455466,567.1044989880038,899.1401630490014,py,"[1000.0, 0.25]",DP,1000,13
24.18592822020945,22.658752200747145,17.04731553188679,9.994466454835544,92.70391138102268,443.3358529953539,py,"[1000.0, 0.75]",DP,100,13
81.64489458386008,80.29962022691062,76.28861071563327,58.144480760315574,45.560140974742986,297.2181480926965,py,"[1000.0, 0.75]",DP,500,13
113.23459654658083,112.53151710807285,109.23622905114289,99.94299390889552,86.69628431548684,205.2599491669092,py,"[1000.0, 0.75]",DP,1000,13
57.874092606095154,108.95917138383712,161.15383960991073,1048.9387746057578,4891.2035212473875,20926.84602209591,py,"[10.0, 0.25]",DP,100,10
57.79344265585136,108.8731550733194,160.93778187656133,1048.4928805756101,4890.616381387889,20925.31522942471,py,"[10.0, 0.25]",DP,500,10
355.3667540604373,282.2072691404938,487.861838611644,2056.871857464898,10383.803534693212,22613.85380351025,py,"[10.0, 0.25]",DP,1000,10
613.9880653303692,637.0885644958546,710.9876779392582,887.9900436093283,1974.7346092017701,8666.694543751568,py,"[10.0, 0.75]",DP,100,10
159.7180360514147,176.5865844854364,255.42670630992308,402.5375200130281,1372.465142799375,7326.55263625089,py,"[10.0, 0.75]",DP,500,10
343.31488244959394,397.9866471321152,495.8739716761839,568.1794120404114,1648.6351314748472,6139.582064462702,py,"[10.0, 0.75]",DP,1000,10
97.4005235100455,108.95238347683433,359.6774588297739,1213.448146860288,2780.6165552890247,9355.933010780984,py,"[100.0, 0.25]",DP,100,10
144.23825161426205,90.90114472204311,321.5924839843785,1212.8180592701378,2648.1242305756077,9022.161695454837,py,"[100.0, 0.25]",DP,500,10
292.5851212598769,351.7311743643876,533.094501862694,1162.376502345796,2544.6338680021336,8027.413686781121,py,"[100.0, 0.25]",DP,1000,10
159.83157649712513,158.96771926326417,155.43127366898094,140.44364541705625,84.67190149346834,623.6193124602815,py,"[100.0, 0.75]",DP,100,10
204.18916035638682,212.806822890805,222.96491051120168,261.6471335014515,361.5273052199188,722.5128435796196,py,"[100.0, 0.75]",DP,500,10
253.54415552966643,267.22426414548625,292.82809922342597,327.6929682605968,524.364551495006,971.8952074392112,py,"[100.0, 0.75]",DP,1000,10
125.76338986231832,124.29526195734623,119.51223487350366,100.20911442575948,51.438342751194774,314.09204027848233,py,"[1000.0, 0.25]",DP,100,10
214.62334959301265,217.09220725896125,226.77550466351263,273.36128024291486,408.7915296687396,658.0630938345336,py,"[1000.0, 0.25]",DP,500,10
281.6137918795785,293.2123521317832,301.0150804557764,366.31007959729726,600.486440363919,981.6290228889534,py,"[1000.0, 0.25]",DP,1000,10
21.634649276655043,20.094101209805626,14.401435885408656,10.563472180352287,93.25575044584933,438.34548457653074,py,"[1000.0, 0.75]",DP,100,10
77.92084503892609,76.66120406041381,71.87035646205852,54.46965192933875,41.480513777610724,302.90391669627445,py,"[1000.0, 0.75]",DP,500,10
104.61451067891579,104.20918088925481,100.13858286214678,90.55593194740875,76.72681346261453,229.2276601953439,py,"[1000.0, 0.75]",DP,1000,10
44.61492462505704,91.94877193643248,912.1064332297077,1247.4908408771257,4823.18719708167,21720.204930322478,py,"[10.0, 0.25]",DP,100,6
44.54549225542088,103.29230202544808,924.9711815958632,1261.031992546841,4838.554760356288,21719.991967582482,py,"[10.0, 0.25]",DP,500,6
195.2037956264696,277.0688015194523,907.0757115476309,1239.7998888177374,4791.581296779815,21574.189190620684,py,"[10.0, 0.25]",DP,1000,6
477.1485740447714,478.5660436656244,494.1347561101352,527.5203311249965,702.7229012235832,1423.5279373170526,py,"[10.0, 0.75]",DP,100,6
197.5275553978314,200.84312857303365,237.41843493172485,337.7224703380315,837.3685568795992,2525.7933401186747,py,"[10.0, 0.75]",DP,500,6
325.6856149850022,309.69234595145286,358.58865490049516,441.51013383081545,864.2588413666613,2401.5304974054943,py,"[10.0, 0.75]",DP,1000,6
72.50374195524843,155.00642578109202,366.0913285729193,1154.7385648815905,2466.946935900759,10163.526728905577,py,"[100.0, 0.25]",DP,100,6
73.72635964310803,147.65780385766374,330.66653095248137,1090.7918361355494,2337.73690198408,9794.975747822593,py,"[100.0, 0.25]",DP,500,6
383.668355246288,665.5825833284647,667.6007394975692,1334.6067244826552,3041.0934375802876,9414.358025935962,py,"[100.0, 0.25]",DP,1000,6
208.03495257662425,207.12734911325654,205.00855366327878,191.51021963583503,137.26254184102584,539.2714943133582,py,"[100.0, 0.75]",DP,100,6
208.69175709017574,211.85553843953258,222.0669053382861,254.44053074552562,383.8202708733625,990.1685536640242,py,"[100.0, 0.75]",DP,500,6
255.83391315922566,264.4712954826171,281.40114991462275,346.7047999052776,467.1269732217381,1414.6943411261982,py,"[100.0, 0.75]",DP,1000,6
136.19105626092596,135.57091309461958,130.60990240919912,114.5955881834294,61.703517926812246,299.29828639715714,py,"[1000.0, 0.25]",DP,100,6
213.98707367175928,213.6095831854374,224.36185156222135,280.3003556634081,412.04972484261845,723.2270914447879,py,"[1000.0, 0.25]",DP,500,6
271.4669419160749,291.7896472108683,288.7914780931127,366.850206327748,555.460222072332,991.5114002554188,py,"[1000.0, 0.25]",DP,1000,6
20.692040773269813,19.20468141717399,13.635022067824169,11.128892396922105,94.23465589374355,415.4983185482272,py,"[1000.0, 0.75]",DP,100,6
74.10905276092387,72.46537633461688,68.06175129064908,49.98227034202733,43.64381847783742,293.2073337329489,py,"[1000.0, 0.75]",DP,500,6
108.21600626936629,106.8484602867365,105.45651240470711,95.91046688248747,75.77427326890525,187.6360783153835,py,"[1000.0, 0.75]",DP,1000,6
39.588319927244726,91.06212812734553,471.34521131164837,3281.9696493367233,4000.6350350830435,26701.134479305863,py,"[10.0, 0.25]",DP,100,19
39.50251119600265,90.93818599506154,469.4170169022806,3278.717657163911,3994.022622827187,26684.293177842388,py,"[10.0, 0.25]",DP,500,19
673.7391956098675,457.28560359813434,531.5965136857218,3330.840850443269,4125.157438868351,26545.35605919909,py,"[10.0, 0.25]",DP,1000,19
622.3939781933107,644.4772181539415,682.3935728445404,916.5050030173671,1529.152943420061,5747.174598881579,py,"[10.0, 0.75]",DP,100,19
158.07319651789408,181.03719798271862,230.84565050437214,446.59790248803597,971.3854207928499,4613.671822415412,py,"[10.0, 0.75]",DP,500,19
350.0092857499515,378.3793377096621,437.6965053311056,538.6327041368071,1154.7200293530932,4097.235617329024,py,"[10.0, 0.75]",DP,1000,19
92.18769366290381,131.97865078394523,434.62908431772854,926.7446082882759,2747.652112795809,8428.734987054151,py,"[100.0, 0.25]",DP,100,19
139.1892653885965,102.91011447483241,475.5274565320588,1086.0411991601807,3167.309402062986,8376.440263100432,py,"[100.0, 0.25]",DP,500,19
369.5801571512555,574.6155505351837,1137.9865889814323,1476.117438007386,3235.2406184043366,7222.965412938197,py,"[100.0, 0.25]",DP,1000,19
218.3145719670995,217.55198745618154,215.2022176684324,200.34468787160017,151.8374684352368,593.1232091476272,py,"[100.0, 0.75]",DP,100,19
212.79571540168044,216.99983843841778,236.2129410164541,272.324092480913,474.15985420316065,1027.870481133974,py,"[100.0, 0.75]",DP,500,19
268.2634384514504,280.7157943673474,285.5634837436834,314.06587437971183,567.4134753052225,1253.6076616492119,py,"[100.0, 0.75]",DP,1000,19
132.62999048137553,131.96861746993346,126.98715623776893,110.91089196509633,58.32751815182552,302.43233511689704,py,"[1000.0, 0.25]",DP,100,19
206.17265246632834,214.09269791356525,228.72375249332205,299.12061514345015,388.0536215125137,693.1491564431863,py,"[1000.0, 0.25]",DP,500,19
283.8402440153394,275.75619544546066,294.04705163750094,375.39863952978897,509.0138303754035,936.4085618313633,py,"[1000.0, 0.25]",DP,1000,19
25.071761974088854,23.566225488922747,17.98423742588364,10.01540204461817,88.34488647640987,430.54789610754216,py,"[1000.0, 0.75]",DP,100,19
83.83381584705762,82.44544603472723,78.21975144639305,62.057583069881936,45.54747476871374,277.24385274779326,py,"[1000.0, 0.75]",DP,500,19
115.47915859549934,114.24406278740052,113.09396702369598,103.10245797673258,90.90378206696307,198.49845752915428,py,"[1000.0, 0.75]",DP,1000,19
90.65836575683123,115.7538554390554,572.2452713740472,578.2777567012126,3401.2115283372177,33159.76129328883,py,"[10.0, 0.25]",DP,100,2
90.5887071727826,115.60790291125615,571.4908048615765,577.873737689684,3400.23974375611,33155.592067055295,py,"[10.0, 0.25]",DP,500,2
90.11289214795599,115.04782527385333,568.7802117734443,574.6363432980087,3380.1437919769623,32948.03613217936,py,"[10.0, 0.25]",DP,1000,2
644.8821322222402,649.8006719159907,729.429084047603,863.2185073455914,1884.2913348219713,6283.148711624688,py,"[10.0, 0.75]",DP,100,2
176.5013111410604,178.94678276076743,244.23258774734518,382.97205054695524,1372.1680469406292,5509.681654474337,py,"[10.0, 0.75]",DP,500,2
370.8284911709435,396.2135759810593,443.48595299122115,695.7999235405056,2347.1354653066783,5015.919384274531,py,"[10.0, 0.75]",DP,1000,2
97.66413859673577,143.60568345479604,226.15338552181674,1200.0307121987198,3005.9493313191165,9199.9937523345,py,"[100.0, 0.25]",DP,100,2
125.10720305160271,188.4153235861787,212.82129984664226,1156.050087743475,2877.4458303733004,8844.4972733746,py,"[100.0, 0.25]",DP,500,2
540.6862839785724,553.538500044528,789.5708319019444,1917.9361709398058,3348.101455341488,8043.253538950351,py,"[100.0, 0.25]",DP,1000,2
179.23468175612973,177.8438654220057,174.21454994446003,158.97373904627864,103.94869072575786,596.257295057987,py,"[100.0, 0.75]",DP,100,2
207.02310026138616,210.0439989174762,219.8332910879873,261.1336170112864,388.3040975654259,852.4459767795877,py,"[100.0, 0.75]",DP,500,2
250.47849998949837,261.0634120272481,260.9323056979082,325.80111496927117,468.5542302357113,1030.0296585880544,py,"[100.0, 0.75]",DP,1000,2
125.61576956668326,124.56602761364488,119.82199202052809,100.78797198629562,53.14781877262978,299.53436116900707,py,"[1000.0, 0.25]",DP,100,2
210.41936282608145,209.85054447889812,233.42266671440856,263.2163638653121,390.7543743898189,676.0262334451601,py,"[1000.0, 0.25]",DP,500,2
267.582833796444,270.30819532506547,295.86888889097986,336.6974665118912,539.9460332396868,963.0026668204406,py,"[1000.0, 0.25]",DP,1000,2
19.49470026678239,17.954247819769215,12.315912675979794,11.40855329640581,98.78444996185527,419.84279031621475,py,"[1000.0, 0.75]",DP,100,2
74.10157953297826,72.57690835567351,67.7779143748581,48.57616115959618,44.48741395306867,291.8755936682143,py,"[1000.0, 0.75]",DP,500,2
