"(0, 1]","(1, 4]","(4, 16]","(16, 64]","(64, 256]","(256, Inf]",Model,J,DataGen,Params,repnum
31.664045698187106,64.69713412737853,378.3831737545815,1081.6064992965282,2172.473484669885,14879.39984521493,DP,50,py,"[10.0, 0.25]",4
31.641023749110374,64.68336539717998,378.3953172192819,1081.6470487367822,2172.4736455581888,14879.400000560952,DP,100,py,"[10.0, 0.25]",4
33.33470097192842,65.07589004156198,378.3018184341622,1081.3911680927547,2172.2332099936225,14879.437435208627,DP,500,py,"[10.0, 0.25]",4
59.58073942309207,143.11948869141577,376.24807630307214,1075.3693356242936,2159.486653055376,14792.15465093299,DP,1000,py,"[10.0, 0.25]",4
0.9999996679616067,2.706421778677802,8.956043670984444,33.64705849468327,134.78947288495075,3016.862499217659,NGG,50,py,"[10.0, 0.25]",4
1.1845195223163745,2.6669448538530616,8.730641207972301,33.634835225314895,134.77903764665166,3016.861797557117,NGG,100,py,"[10.0, 0.25]",4
15.759132736455156,34.89708138952718,215.98869339725925,590.8477260528861,1235.0734977125423,7612.548437152154,NGG,500,py,"[10.0, 0.25]",4
28.836027491736665,69.04998926174231,187.7523119083255,534.3978539977923,1022.2713775842151,7843.444180791696,NGG,1000,py,"[10.0, 0.25]",4
498.1616431124796,504.30647819739727,525.560463230361,607.7114367088504,842.9898434839766,1799.0016174580833,DP,50,py,"[10.0, 0.75]",4
341.817346393846,354.384616936123,392.899965760832,565.2007733584516,1051.0711596482888,2597.624960776593,DP,100,py,"[10.0, 0.75]",4
83.85405614195507,100.47093187518661,126.79564533525881,285.79088128107986,747.6835576206515,2093.5083958111904,DP,500,py,"[10.0, 0.75]",4
179.8399879871446,163.64247596494508,281.51616681336077,343.62498580159286,700.6125997215365,2192.0783102300447,DP,1000,py,"[10.0, 0.75]",4
0.9951157989273017,2.5439777980519613,8.264789089742271,31.982433644020173,125.4506619603402,1914.7648168989044,NGG,50,py,"[10.0, 0.75]",4
0.9668096486950322,2.516276844454656,8.238092609181084,31.96062008861816,125.45324194820047,1915.003011992832,NGG,100,py,"[10.0, 0.75]",4
21.99139296113637,22.376688323068766,20.543934209884586,25.62539943402774,58.150315144171046,1841.4816318926362,NGG,500,py,"[10.0, 0.75]",4
62.23558148006969,65.93800360488376,75.14427194424566,132.49947662065588,253.65234197365064,1512.438158476445,NGG,1000,py,"[10.0, 0.75]",4
124.30561557932964,144.33888143741797,264.57779702576914,783.217047415821,2182.2894422356876,5998.801004373685,DP,50,py,"[100.0, 0.25]",4
82.50381177438047,108.95320885733513,233.03473232943614,773.1561424422065,2203.138268115636,6079.388973635201,DP,100,py,"[100.0, 0.25]",4
76.19595652292804,118.15740165516944,232.19014979125862,773.351428095731,2123.523527030758,5904.641943446604,DP,500,py,"[100.0, 0.25]",4
258.31580920683314,318.4362462427695,338.5917851207817,799.2156525737525,2174.5339509739733,6177.14668239142,DP,1000,py,"[100.0, 0.25]",4
0.9999775932452578,2.673169126488396,9.086843325109264,32.5963028138877,127.50627255846396,1090.1503173460278,NGG,50,py,"[100.0, 0.25]",4
0.9963408468793967,2.668852173561086,9.081868161842944,32.589832393269,127.50051057309368,1090.1485908347815,NGG,100,py,"[100.0, 0.25]",4
18.753985011452645,26.76887387517447,63.60958305074421,152.61342827523586,514.5438787903138,1200.4790191551974,NGG,500,py,"[100.0, 0.25]",4
147.26163127356466,175.31860723762978,195.03864269805186,461.5071359837612,1185.2195306485103,2918.9519398461534,NGG,1000,py,"[100.0, 0.25]",4
61.60032267519419,60.1177845686665,55.2457686972443,34.686585095514666,51.46090465613399,650.1230296164704,DP,50,py,"[100.0, 0.75]",4
101.33465601291493,100.21465310202933,97.41530869956932,87.8725233543267,54.04150368880835,498.64643616314237,DP,100,py,"[100.0, 0.75]",4
106.38521238740951,106.91890212881559,121.0328886345253,175.05130642703958,273.981796179858,482.32392138697355,DP,500,py,"[100.0, 0.75]",4
131.13685893085034,127.6209836115107,151.3152814764848,210.7404015372048,372.2814812450637,674.3803842175523,DP,1000,py,"[100.0, 0.75]",4
4.506293026148715,2.966747897932374,3.0664010233695853,26.07155473529856,114.64865212233508,746.1802623313088,NGG,50,py,"[100.0, 0.75]",4
0.542695410845035,1.049003902988263,6.733413157897619,30.300512397623375,119.34306187527592,753.0895779478989,NGG,100,py,"[100.0, 0.75]",4
19.02362566161908,17.746241296275468,13.987503441845764,15.094023719053792,75.58251449376844,686.8654712689712,NGG,500,py,"[100.0, 0.75]",4
38.62970628431661,38.24345093158849,35.95845664274688,35.86110360056387,56.438059340801686,623.2693944838414,NGG,1000,py,"[100.0, 0.75]",4
32.05965334246948,30.505171905225453,24.74413289961227,11.411895735988237,86.97839792755951,359.8391554760903,DP,50,py,"[1000.0, 0.25]",4
63.76787445854274,62.33530442794333,58.18570825998648,39.52549267418232,47.44111449906094,283.99695252505495,DP,100,py,"[1000.0, 0.25]",4
107.55818649940748,113.38923404011095,123.65854550587733,162.69663480245237,263.8282187734648,383.8800234107334,DP,500,py,"[1000.0, 0.25]",4
135.51756440580087,144.0716736561467,163.33760488326095,203.14386675917996,365.8370895199767,558.05420382865,DP,1000,py,"[1000.0, 0.25]",4
0.9999896249020086,2.7224192565437195,8.912054375199636,32.865551739140315,125.00880692195659,404.2641420261955,NGG,50,py,"[1000.0, 0.25]",4
0.8571760991133662,2.578749507823885,8.762873116572631,32.702865306194795,124.79536651606043,403.95064465708776,NGG,100,py,"[1000.0, 0.25]",4
33.37234293367738,33.04297681645507,28.48934072604199,20.341739666516748,65.30551908635583,337.1060153499054,NGG,500,py,"[1000.0, 0.25]",4
74.61315954094378,77.46810924799958,82.7692408249109,89.86414790738662,123.30328168165033,139.07938523021787,NGG,1000,py,"[1000.0, 0.25]",4
5.064728964701642,3.5319199265331647,2.6615357150852854,23.80463533741536,107.30884112480591,380.1626575319749,DP,50,py,"[1000.0, 0.75]",4
10.94024701212237,9.418577048508782,4.46959444240972,17.598604981151595,100.41365330510799,371.53943778877107,DP,100,py,"[1000.0, 0.75]",4
40.234793409505755,39.28174945922737,34.990573388963085,21.495114564188196,54.627937268990685,274.4899287696879,DP,500,py,"[1000.0, 0.75]",4
55.89391760632298,55.1862125743915,53.36773564982789,45.11364365707733,55.722429688425635,170.03143601218812,DP,1000,py,"[1000.0, 0.75]",4
0.5692367574479533,2.1088587472326856,7.753166305035502,29.529853066960495,113.25143388723865,386.67796633637755,NGG,50,py,"[1000.0, 0.75]",4
3.34274171314232,1.8136858809911423,3.8138864061015987,25.477664281453627,108.90759184434627,381.58540798967204,NGG,100,py,"[1000.0, 0.75]",4
18.932886716835462,17.663933675134896,12.66085596863612,11.24599712597141,82.61885888122706,338.14864766883994,NGG,500,py,"[1000.0, 0.75]",4
39.91333043493317,39.090187440392995,35.77272575843964,26.57068274140611,51.01419343376378,255.59969595074162,NGG,1000,py,"[1000.0, 0.75]",4
43.73289566718511,80.60281763390542,445.1343848808808,807.1304784595588,3042.475614881821,11980.41612050734,DP,50,py,"[10.0, 0.25]",2
43.770217459121746,80.62781740138352,445.2646455478202,807.2148805553941,3042.4807575232617,11980.415378364214,DP,100,py,"[10.0, 0.25]",2
43.738083002734385,132.73157536905975,474.12831212009274,819.2793826704915,3038.8661020857553,11959.499060486853,DP,500,py,"[10.0, 0.25]",2
43.504702826926746,80.13251538410236,442.5606652144474,802.2064166512592,3023.574981143036,11911.646831222524,DP,1000,py,"[10.0, 0.25]",2
0.9999996660659167,2.6952377761166817,9.14893590975787,34.153845807374886,133.17307629903317,3685.5230762369774,NGG,50,py,"[10.0, 0.25]",2
0.9809397397572074,2.6746408291609267,9.122110735962025,34.127459800578166,133.15532804760437,3685.51038893238,NGG,100,py,"[10.0, 0.25]",2
21.383336206744474,37.9078881683173,149.1119786793013,265.7970305919941,632.3049161864429,4954.938969653983,NGG,500,py,"[10.0, 0.25]",2
22.236630383595003,40.60615735484978,214.4966347074688,393.4099661142103,1419.9152297461742,6003.535788714898,NGG,1000,py,"[10.0, 0.25]",2
319.78569623296613,320.9559674399824,328.3513598274691,365.501303065954,415.3637926376357,852.5030096439516,DP,50,py,"[10.0, 0.75]",2
313.0365444772428,319.2000194297553,362.4772940239729,553.2458771651721,1010.337073811389,3087.1401121655235,DP,100,py,"[10.0, 0.75]",2
91.41713576185622,103.24945775091338,144.7789152427712,352.5867328660306,884.747542415557,3165.4826390905428,DP,500,py,"[10.0, 0.75]",2
170.08444826952524,205.4588075122321,260.9324946678883,443.1146102594543,1258.653831405457,3911.4274949525657,DP,1000,py,"[10.0, 0.75]",2
0.9999758590955315,2.5356398265374356,8.244651620346618,31.098050388919447,121.68810494604065,1387.9043363926473,NGG,50,py,"[10.0, 0.75]",2
0.7957404636336292,2.3263433273940843,8.012100629808549,30.802419772624408,121.27072109483343,1386.823729334008,NGG,100,py,"[10.0, 0.75]",2
24.454722386746532,24.713238729314813,25.193549061018793,24.559454735884387,55.00513614898042,1307.6119265636496,NGG,500,py,"[10.0, 0.75]",2
54.151414439840075,59.68434162191925,76.08709911518451,108.98790964572086,194.39852310477727,1071.5796825328966,NGG,1000,py,"[10.0, 0.75]",2
117.8388728696852,168.48185460724287,300.2438618074402,601.9683270995805,1830.138052417586,4948.720306832034,DP,50,py,"[100.0, 0.25]",2
71.7364342089381,127.74971807180368,272.33218218933064,613.9807882293532,1906.3060643043952,5104.1688289623535,DP,100,py,"[100.0, 0.25]",2
62.52525050741422,140.4700764859192,269.54927061210117,588.7110746749671,1861.0799493665031,4866.7771666341205,DP,500,py,"[100.0, 0.25]",2
288.36476732528826,309.1888012623917,350.107546656335,646.7609934106841,1766.1213900978705,4416.197383392251,DP,1000,py,"[100.0, 0.25]",2
0.9999895773088171,2.6778295244015924,8.706489015039795,31.336382663993792,135.37606087137252,873.5757523381972,NGG,50,py,"[100.0, 0.25]",2
0.9879189930586226,2.6644498532389664,8.690071310905257,31.309897892122237,135.30062981948714,873.3273844039792,NGG,100,py,"[100.0, 0.25]",2
10.270726404972734,21.712405339033158,56.76580283475191,121.44297690196703,258.7641167080382,676.9260251654507,NGG,500,py,"[100.0, 0.25]",2
182.46256212046399,198.22021318686416,217.505040936052,400.5740396506235,1079.8947496819042,2609.231543055015,NGG,1000,py,"[100.0, 0.25]",2
60.268180651893424,59.05675798742144,53.627366982992534,32.896426102512606,53.41759491865706,613.6741227918338,DP,50,py,"[100.0, 0.75]",2
103.02505307684348,102.73933092658295,99.49718144047351,88.04694177043285,55.00314036604104,461.56822202658475,DP,100,py,"[100.0, 0.75]",2
105.67158813076237,113.48482665180705,120.21137423124958,158.80120058512037,264.06092075002556,584.9470363081101,DP,500,py,"[100.0, 0.75]",2
133.44982520679608,139.75660767592797,146.20883341025126,183.49130689241508,385.02310857238155,815.1196316835463,DP,1000,py,"[100.0, 0.75]",2
0.9850521787763612,2.518300285009596,8.247638439014029,31.459938377778343,121.14262374277226,713.6375769708911,NGG,50,py,"[100.0, 0.75]",2
0.6476534676564158,2.1790199581857705,7.905508509815807,31.102422570575037,120.7422360359579,713.0407878504703,NGG,100,py,"[100.0, 0.75]",2
25.079408312196957,24.227597766214448,20.678567737967374,14.93174770281448,69.32434020187026,650.0407303392425,NGG,500,py,"[100.0, 0.75]",2
54.35241681889521,54.79426928573447,55.478696844067414,58.520794373588934,67.19552738904986,535.432499128988,NGG,1000,py,"[100.0, 0.75]",2
32.20600587987819,30.64408336784478,24.81054830898811,11.499484279756198,85.71575464549801,347.62209760971376,DP,50,py,"[1000.0, 0.25]",2
61.01536336600886,59.579006143940866,54.67576924041508,36.74324579052635,47.73133077730991,280.808553831252,DP,100,py,"[1000.0, 0.25]",2
106.289824203744,108.8774198312602,117.75521110080115,152.00725187352222,250.17365186815843,321.7800341093083,DP,500,py,"[1000.0, 0.25]",2
138.35610914888895,138.0770793893077,154.47295765070305,213.80830400502924,371.9655756013324,533.6695140055168,DP,1000,py,"[1000.0, 0.25]",2
0.9962338380510936,2.688203657773874,8.78068561305941,33.09336356372122,124.0543987827181,392.4556239023147,NGG,50,py,"[1000.0, 0.25]",2
0.20128239169148682,1.5909389910390064,7.667910557949964,31.883207987411783,122.61016000550462,390.5999460898217,NGG,100,py,"[1000.0, 0.25]",2
33.79024792179596,32.75881256472954,29.107909509755398,22.045489424437292,60.278141565276556,311.426647113042,NGG,500,py,"[1000.0, 0.25]",2
66.45387155950205,65.73704961697511,67.52300553602996,77.56885042473722,95.48451814682257,162.44529660323332,NGG,1000,py,"[1000.0, 0.25]",2
4.6048429997960065,3.061469525409179,2.93558847397271,24.957746188055392,109.12102683977253,376.47620784304047,DP,50,py,"[1000.0, 0.75]",2
10.098887981635784,8.573579518089606,3.872821974593237,19.1982197770573,102.64463391177654,368.3507789162179,DP,100,py,"[1000.0, 0.75]",2
38.859351655930354,37.71220685447582,33.62917196543228,19.966001764013455,54.63711839742575,275.6866937668545,DP,500,py,"[1000.0, 0.75]",2
54.62512112101644,53.85740883620748,51.742946840470324,44.575321464627784,54.8290941406173,168.96160175632693,DP,1000,py,"[1000.0, 0.75]",2
0.319721011084613,1.2259766443793743,6.946076101498485,29.3118849106116,113.63444663115986,381.3873580176608,NGG,50,py,"[1000.0, 0.75]",2
1.8699736122702388,0.7402120230951648,5.380093806203244,27.683720502045535,111.79789294249942,379.0637688580614,NGG,100,py,"[1000.0, 0.75]",2
19.36219098342256,18.009255038487094,13.10489641235301,11.593509650147327,82.5798912233524,331.80184149878085,NGG,500,py,"[1000.0, 0.75]",2
40.34925256218898,39.349602008671035,36.18783284023495,26.85292538616652,48.91749000171529,256.90902979553465,NGG,1000,py,"[1000.0, 0.75]",2
68.70796453961232,206.22222208869303,647.1296293213126,511.8269224124113,4949.0714271933675,10409.825955296707,DP,50,py,"[10.0, 0.25]",9
68.70796456868483,206.22222218550277,647.1296296125493,511.82692306955624,4949.071428570111,10409.826086955554,DP,100,py,"[10.0, 0.25]",9
68.67975406465288,206.21197604000886,645.2797547496798,511.7577748510449,4938.472463044286,10397.900245067382,DP,500,py,"[10.0, 0.25]",9
660.8294584719995,1599.9945127370931,644.4885252007133,509.62381029071963,4928.661539927075,10376.313833754002,DP,1000,py,"[10.0, 0.25]",9
0.9999984961080894,2.6944435211479725,8.962962474372466,35.461538248457245,130.71428567132853,5297.934782605878,NGG,50,py,"[10.0, 0.25]",9
0.8431866633762015,2.546978510918803,8.558442848560908,35.44018636086205,130.68040358799922,5297.85477391742,NGG,100,py,"[10.0, 0.25]",9
33.870166343691494,105.27783941794593,91.86654177272816,239.87600891595213,1115.494708322826,5711.2652911689365,NGG,500,py,"[10.0, 0.25]",9
364.5091740361011,885.2478486746893,351.08186606822215,251.06990321583314,2688.474203407466,6732.2596746758845,NGG,1000,py,"[10.0, 0.25]",9
168.07401342350366,167.71053771116095,164.3454101163158,155.32400409249385,115.62160138342693,852.686082848354,DP,50,py,"[10.0, 0.75]",9
242.64151561631408,245.223655590571,250.75727695741105,294.2608082905871,427.1778923029374,825.6298453073824,DP,100,py,"[10.0, 0.75]",9
102.78011449676389,114.8911079071042,126.69018617633901,241.83227427713254,648.0197939726379,1785.7550016058872,DP,500,py,"[10.0, 0.75]",9
165.5416628225518,165.23746052202682,189.05084076306272,288.0886764730279,593.2397705261646,1637.224354394317,DP,1000,py,"[10.0, 0.75]",9
0.9990980062584551,2.52607285201217,8.171036304048053,31.26692395122813,119.25570361384855,1224.3426361045365,NGG,50,py,"[10.0, 0.75]",9
0.9359476489492532,2.4625732545398895,8.107495247745062,31.203292093618177,119.19250839973783,1224.296753941966,NGG,100,py,"[10.0, 0.75]",9
25.213761709283336,24.80982210091735,22.10908674690118,19.141365480060053,57.60684095951679,1155.5412164721047,NGG,500,py,"[10.0, 0.75]",9
52.217757564085694,53.34364886661918,57.99374570096754,79.39125668497228,134.17861463818747,965.2171910460688,NGG,1000,py,"[10.0, 0.75]",9
113.36974618851809,147.90425409859276,326.21619325186435,899.5978778748581,1971.0261962546163,4694.255497380668,DP,50,py,"[100.0, 0.25]",9
68.56372652309832,105.8554400143085,310.2445161366348,902.0422099284613,2048.2985262098896,4832.987332863181,DP,100,py,"[100.0, 0.25]",9
57.324761370536905,99.41655261110321,303.2668844214506,859.3367384903001,1965.7401954437803,4689.491203051301,DP,500,py,"[100.0, 0.25]",9
281.6445005922562,287.0547156642297,469.99632043197835,878.3103270216009,1780.0746479869902,4148.969622249803,DP,1000,py,"[100.0, 0.25]",9
0.9998790029470793,2.7244531777823333,8.991450760106725,33.29984313461531,134.96615677379273,986.5759771728699,NGG,50,py,"[100.0, 0.25]",9
0.9956697244261397,2.720213139597102,8.986946096262713,33.294561684951105,134.95779876082577,986.5451529272218,NGG,100,py,"[100.0, 0.25]",9
11.09188461381508,24.61094107557577,59.8825128132802,181.3882900126435,310.9017145959169,706.6820973288566,NGG,500,py,"[100.0, 0.25]",9
165.89057465294314,167.23749167316421,276.46517869570863,514.8962468376111,1020.3288286388334,2150.8613782835314,NGG,1000,py,"[100.0, 0.25]",9
71.77823721508122,70.49370901454978,65.75507059009315,46.91913240890514,41.08069061932614,655.9550145260687,DP,50,py,"[100.0, 0.75]",9
108.95373799485314,108.37610900533947,105.579173165032,94.2220057476471,64.54651556618111,507.61681524791726,DP,100,py,"[100.0, 0.75]",9
107.39208711280908,111.6870988402018,126.48059283664308,186.34547331808847,352.56136075009215,705.0371402040163,DP,500,py,"[100.0, 0.75]",9
136.27867829196524,143.59972023917584,156.75723615571823,239.9658189332318,448.4027036833847,875.6040972470647,DP,1000,py,"[100.0, 0.75]",9
0.9999064662480509,2.5452680883834513,8.30468391581624,30.989871602587154,119.15377159361279,782.6287410836296,NGG,50,py,"[100.0, 0.75]",9
0.8064439757958027,2.351481383216705,8.109614016884958,30.79084008887882,118.94102350097029,782.3807231143394,NGG,100,py,"[100.0, 0.75]",9
23.604557365902487,22.595064358683064,18.50794219464581,13.61719434397227,69.55767250590348,723.7548944352833,NGG,500,py,"[100.0, 0.75]",9
47.18620658536235,48.1978517043972,46.74693616917571,49.080870187635604,61.3403953667164,617.5474566987392,NGG,1000,py,"[100.0, 0.75]",9
35.51306189676939,34.00907856446785,28.17762716300326,12.359681207663066,81.76805626606036,370.32825533015045,DP,50,py,"[1000.0, 0.25]",9
67.64980515068083,66.08081804885444,61.747370373927986,43.55931580346162,44.58516027566026,288.5953480715318,DP,100,py,"[1000.0, 0.25]",9
107.50931911715543,109.95487639660864,124.28527065209228,163.7599441937146,291.0852767924227,392.6767862145976,DP,500,py,"[1000.0, 0.25]",9
136.26200201254534,151.30762059095144,164.1580144779114,228.0058275605482,432.3920342946574,683.3500692550244,DP,1000,py,"[1000.0, 0.25]",9
0.9992433949155146,2.6776868022507614,8.903720307652677,33.237569977813976,124.43726393105393,420.8770877192196,NGG,50,py,"[1000.0, 0.25]",9
0.32565155978085863,2.0005638126254164,8.209430534897296,32.48853564974212,123.51156479463644,419.65530842588646,NGG,100,py,"[1000.0, 0.25]",9
36.17664196752788,35.75674116995301,32.03756254422527,23.93549106491854,58.150999730761626,337.6853457228913,NGG,500,py,"[1000.0, 0.25]",9
69.91220835957492,75.49719109979637,76.41074665069989,89.3250495287147,114.07664806294237,165.66350474900713,NGG,1000,py,"[1000.0, 0.25]",9
5.5992094579965235,4.068724271687615,2.5036633110949302,23.39386608018773,107.63896366196239,360.60865974551956,DP,50,py,"[1000.0, 0.75]",9
11.582571219166372,10.072621306624319,4.998195347404008,17.07002890820872,100.56858071283709,351.89305329891937,DP,100,py,"[1000.0, 0.75]",9
41.07519106718958,39.81886026817526,36.03432186439009,22.497772507411995,52.75432478980294,261.34460675213035,DP,500,py,"[1000.0, 0.75]",9
56.04563310387197,54.82093722884266,51.86931069367739,46.288859203045334,56.7141064407337,156.5737797684361,DP,1000,py,"[1000.0, 0.75]",9
0.32442668503787475,1.8541427281190577,7.455810666719769,29.428306838160566,113.93385116682263,367.49738711827,NGG,50,py,"[1000.0, 0.75]",9
1.7716648687341647,0.711536190946774,5.340599892577616,27.239999222183716,111.54743586195882,364.6795515886428,NGG,100,py,"[1000.0, 0.75]",9
19.89874250907944,18.50023201665742,13.802811262043083,11.44542029580549,81.16744997956977,317.61253866464847,NGG,500,py,"[1000.0, 0.75]",9
40.31952319717241,39.191639185589565,35.18291483909302,27.480217555499543,50.57456678682699,247.27290228149295,NGG,1000,py,"[1000.0, 0.75]",9
25.98434901144007,354.0290704867628,141.16654844052582,990.4124645536805,2617.2749729328216,24954.134330393987,DP,50,py,"[10.0, 0.25]",6
25.984098819563833,354.0289657887252,141.16618123208642,990.4123755064508,2617.274547241166,24954.13351970784,DP,100,py,"[10.0, 0.25]",6
25.92670386574095,352.66925463364777,140.9913919959414,989.1868526266271,2609.5426114179672,24942.3780010354,DP,500,py,"[10.0, 0.25]",6
102.72758309895052,394.6968170271768,164.03683153314512,986.645153944526,2604.6989389921914,24815.253335439742,DP,1000,py,"[10.0, 0.25]",6
0.9999980155126114,2.689318105148878,8.08333246925754,34.012497689042014,119.6249897862375,3606.021659328525,NGG,50,py,"[10.0, 0.25]",6
0.9708162084404264,2.6643763426656384,8.064643074815322,34.008634837436986,119.62479339547288,3606.0296481438286,NGG,100,py,"[10.0, 0.25]",6
12.897509385026023,62.58393366435763,71.5617069646182,431.2518944204179,760.4062749590464,13212.519483750457,NGG,500,py,"[10.0, 0.25]",6
55.31795238724019,220.9563755974718,84.41414347330944,536.0609026316371,1418.9859461525841,11298.658451528936,NGG,1000,py,"[10.0, 0.25]",6
230.33459333378065,230.59496395285584,233.53746622918388,238.10920738484137,252.85384786543995,801.5821538571271,DP,50,py,"[10.0, 0.75]",6
282.6973397130827,288.7686201717871,321.3206245575135,413.8258252450234,752.0100145340774,1394.0363174295753,DP,100,py,"[10.0, 0.75]",6
96.31744702035698,109.79570061857635,161.2012887766409,321.43455683500576,944.0533820653102,2587.8493187824643,DP,500,py,"[10.0, 0.75]",6
180.23054246136522,164.21303848513,208.13940393388032,373.04519702864974,1051.0752592429335,2324.6052522490913,DP,1000,py,"[10.0, 0.75]",6
0.9999452560721811,2.5188411568556046,8.315500771431118,31.623419232422716,119.68440210570819,1336.6636574440756,NGG,50,py,"[10.0, 0.75]",6
0.9625292663730985,2.4817153508170002,8.27910893324045,31.58796917935023,119.65456412380583,1336.6444221981162,NGG,100,py,"[10.0, 0.75]",6
20.93556440141696,20.270904854358854,18.04500333512671,15.245745559320563,67.25391004547616,1281.988008043884,NGG,500,py,"[10.0, 0.75]",6
